"StationId","Station.name","SampleDate","Alk_4.5","ANC","Ca","Cl","DOC","Farge","K","Konduktivitet","Mg","Na","NH4.N","Nitrogen.part","NO3.N","pH","PO4.P","POC","Si","SiO2","SO4","STS","Temperatur","TOC","TOTN","TOTP","TOTP_P","TSM","Turbiditet","Ag","As","Cd","Cd.filt","Cr","Cu","Hg","Hg.filt","Ni","Ni.filt","Pb","Pb.filt","Zn"
40352,"Drammenselva","10.01.2022 11:40",0.211,175,3.97,2.27,2.8,"18",0.44,3.46,0.6,1.48,"19",14.8,"290",6.98,"2",119,1.45,3.02,3.02,"1.4",0.9,2.8,350,"3",2,"0.8","0.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","07.02.2022 09:20",0.22,204,4.14,2.27,2.6,"16",0.46,3.71,0.66,1.69,"22",41.5,"250",7.03,"1",210,1.36,2.86,2.89,"1",0.4,2.6,360,"4",3,"0.77","0.53","< 0.002","0.062","0.0063",NA,0.09,0.5,0.83,NA,0.4,NA,"0.034",NA,"1.3"
40352,"Drammenselva","07.03.2022 11:15",0.208,182,3.82,1.94,2.4,"14",0.44,3.44,0.59,1.43,"11",33.4,"260",7.06,"1",168,1.26,2.58,2.74,"< 1.3",1.4,2.5,330,"3",3,"< 0.4","0.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","04.04.2022 11:30",0.205,187,4.1,2.05,2.5,"16",0.44,3.6,0.61,1.48,"13",19.1,"290",6.95,"3",112,1.18,2.78,3.1,"1.1",2.7,2.6,350,"4",2,"0.97","0.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","02.05.2022 10:30",0.252,212,4.81,2.84,3.1,"19",0.47,4.08,0.66,1.8,"23",24.5,"280",7.21,"1",184,1.25,2.69,3.47,"1.4",7.1,3.1,370,"4",4,"0.92","0.69","< 0.002","0.13","0.005",NA,NA,0.58,0.99,NA,0.62,NA,"0.043",NA,"2.1"
40352,"Drammenselva","16.05.2022 09:30",0.205,187,3.77,2.2,2.7,"16",0.47,3.45,0.67,1.67,"24",29.2,"210",7.11,"< 1",217,1.22,2.6,3.05,"1.3",8.7,2.8,290,"4",3,"0.98","0.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","30.05.2022 10:15",0.199,174,3.41,2.07,2.9,"17",0.46,3.14,0.6,1.57,"15",23,"170",7.14,"4",253,1.18,2.61,2.64,"3.2",10.7,3,310,"6",3,"1.53","0.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","07.06.2022 06:45",0.189,179,3.33,1.66,2.9,"18",0.41,3.11,0.53,1.39,"18",29.7,"130",7.08,"1",281,1.14,2.51,2.2,"1.3",14.5,3,250,"5",4,"1.26","0.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","13.06.2022 06:30",0.2,142,3.37,2.42,3,"19",0.44,3.21,0.54,1.44,"20",31.5,"190",7.11,"2",391,1.13,2.51,3.01,"1.1",14.8,3.1,290,"4",4,"1.21","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","27.06.2022 09:00",0.19,182,3.51,2,3.2,"18",0.53,3.27,0.59,1.54,"22",30.9,"160",6.93,"< 1",336,1.09,2.4,2.6,"1.1",18.3,3.3,280,"5",4,"1.01","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","11.07.2022 08:30",0.235,208,3.98,2.19,3.2,"17",0.51,3.85,0.7,1.75,"24",34.2,"180",7.2,"< 1",329,1.13,2.45,2.99,"1.2",17.8,3.2,320,"5",4,"1.03","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","01.08.2022 09:30",0.248,229,4.25,2.18,3.4,"16",0.55,3.96,0.72,1.85,"41",38.1,"180",7.17,"1",313,1.15,2.48,3,"1.3",18.8,3.5,320,"5",5,"1.24","0.96","0.002","0.15","0.005",NA,0.16,0.65,0.75,NA,0.41,NA,"0.053",NA,"1.1"
40352,"Drammenselva","05.09.2022 12:30",0.217,183,3.14,1.8,2.7,"13",0.46,3.42,0.64,1.66,"30",39.5,"100",7.22,"< 1",263,1.02,2.22,2.54,"1.7",18,2.9,240,"4",4,"0.88","0.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","03.10.2022 10:45",0.2,180,3.64,1.94,4.1,"22",0.46,3.45,0.59,1.48,"10",41,"240",7.15,"2",518,1.18,2.67,2.6,"1.8",12.1,4,370,"6",4,"1.91","1","< 0.002","0.13","0.007",NA,0.71,0.62,1.03,NA,0.37,NA,"0.081",NA,"1.4"
40352,"Drammenselva","07.11.2022 10:50",0.241,243,4.94,2.32,4.8,"31",0.6,4.5,0.81,1.76,"8",56,"490",7.1,"5",356,1.7,3.72,2.96,"5",7.9,4.9,680,"13",11,"6.38","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40352,"Drammenselva","06.12.2022 09:30",0.24,224,4.8,2.71,3.8,"22",0.51,4.18,0.72,1.86,"12",9.75,"330",7.19,"2",189,1.57,3.27,3.32,"1",3.3,3.8,420,"4",3,"1.03","0.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","11.01.2022 11:00",0.111,91,1.87,1.44,2.6,"18",0.21,1.9,0.23,1.08,"9",18,"150",6.69,"< 1",115,1.06,2.42,1.09,"0.6",NA,2.6,290,"3",2,"< 1","0.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","07.02.2022 17:20",0.114,96,1.88,1.44,2.6,"18",0.22,1.89,0.27,1.11,"12",18.7,"140",6.65,"1",172,1.07,2.31,1.1,"0.7",NA,2.7,330,"3",2,"0.58","0.39","0.0072","0.082","0.0052",NA,0.078,1.46,1.1,NA,0.51,NA,"0.125",NA,"4.4"
40353,"Skienselva","07.03.2022 16:50",0.113,97,1.95,1.42,2.5,"17",0.22,1.91,0.25,1.07,"7",30.8,"160",6.7,"1",257,1.1,2.3,1.05,"0.8",NA,2.5,230,"4",2,"0.83","0.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","04.04.2022 16:30",0.118,84,1.95,1.95,2.5,"16",0.26,1.98,0.26,1.2,"51",17,"160",6.72,"2",214,1.09,2.37,1.3,"1.2",NA,2.6,290,"4",5,"1.24","0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","02.05.2022 19:10",0.12,88,2.01,1.65,2.5,"16",0.22,1.94,0.26,1.11,"19",14.1,"170",6.8,"< 1",130,1.07,2.33,1.41,"0.8",NA,2.6,250,"4",3,"0.5","< 0.3","< 0.002","0.077","0.007",NA,0.057,0.36,0.99,NA,0.19,NA,"0.029",NA,"1.7"
40353,"Skienselva","06.06.2022 14:30",0.131,95,1.88,1.4,2.4,"14",0.27,1.95,0.25,1.1,"42",32.6,"120",6.8,"2",603,0.992,2.25,1.23,"2.4",NA,2.4,280,"6",5,"2.36","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","04.07.2022 13:45",0.146,129,2.52,1.27,2,"11",0.22,2.12,0.25,1.04,"17",30.7,"110",6.92,"2",291,0.935,1.99,1.17,"1.3",NA,2,190,"6",3,"1.25","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","01.08.2022 15:30",0.125,103,2.05,1.52,2.8,"11",0.28,1.91,0.26,1.09,"59",56.3,"90",6.87,"2",362,0.835,1.88,1.26,"1.2",NA,2.8,310,"5",4,"1.38","1.4","0.01","0.12","0.042",NA,0.08,NA,0.42,NA,0.32,NA,"0.226",NA,"24.6"
40353,"Skienselva","05.09.2022 18:30",0.13,109,1.93,1.14,1.9,"9",0.22,1.89,0.23,1.06,"30",26,"63",6.94,"< 1",363,0.788,1.86,1.01,"1.4",NA,2,170,"5",5,"0.83","0.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","03.10.2022 15:25",0.125,99,2,1.4,2.5,"14",0.22,1.95,0.26,1.1,"14",33.4,"120",6.81,"< 1",429,0.939,2.08,1.32,"1.1",NA,2.6,200,"3",3,"0.8","0.74","< 0.002","0.087","0.014",NA,0.08,1.56,1.16,NA,0.2,NA,"0.116",NA,"3.1"
40353,"Skienselva","07.11.2022 16:15",0.133,126,2.39,1.46,3.6,"24",0.33,2.32,0.31,1.2,"15",25.9,"160",6.81,"3",344,1.24,2.77,1.31,"4.1",NA,3.9,320,"8",7,"3.56","1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40353,"Skienselva","05.12.2022 16:05",0.115,100,2.09,1.66,3.2,"20",0.27,2.05,0.3,1.2,"15",20.2,"190",6.67,"2",296,1.17,2.47,1.32,"0.8",NA,3.4,260,"4",4,"1.3","0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","10.01.2022 09:10",0.06,29,0.982,4.25,2.8,"22",0.15,1.94,0.19,2.45,"16",14.8,"97",6.11,"1",143,0.935,2,0.9,"< 0.8",NA,2.9,230,"3",2,"0.44","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","07.02.2022 13:15",0.066,40,0.919,2.53,3,"24",0.16,1.7,0.21,1.64,"16",28.3,"97",6.2,"< 1",307,0.903,1.96,0.97,"< 0.6",NA,3,170,"3",2,"0.71","0.39","0.0026","0.076","0.016","0.017",0.077,0.4,1.28,0.91,0.38,0.37,"0.204",0.153,"2.7"
40354,"Otra","07.03.2022 09:35",0.064,40,0.959,2.14,2.4,"19",0.15,1.5,0.19,1.32,"7",35.7,"92",6.24,"< 1",302,0.852,1.79,0.85,"2",NA,2.4,150,"2",2,"< 0.67","0.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","04.04.2022 12:25",0.072,30,0.907,2.14,2.2,"17",0.15,1.36,0.18,1.21,"4",21.7,"80",6.3,"< 1",359,0.758,1.7,0.98,"< 0.8",NA,2.2,170,"3",3,"1.42","0.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","02.05.2022 11:45",0.077,41,1,1.66,2,"14",0.13,1.31,0.17,1.04,"9",21.7,"67",6.53,"< 1",158,0.665,1.48,0.95,"0.8",NA,2,140,"2",2,"0.76","< 0.3","0.003","0.086","0.009","0.01",0.069,0.58,0.8,0.64,0.23,0.24,"0.093",0.075,"2.4"
40354,"Otra","07.06.2022 10:34",0.081,60,1.13,1.54,1.8,"12",0.13,1.47,0.18,1.09,"5",24.6,"45",6.64,"< 1",303,0.57,1.3,0.73,"1.8",NA,2,120,"7",4,"0.93","0.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","04.07.2022 12:45",0.071,49,0.959,1.55,1.7,"9",0.14,1.3,0.17,1.09,"10",38.7,"33",6.43,"< 1",240,0.542,1.18,0.86,"0.7",NA,1.7,92,"3",2,"0.68","0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","01.08.2022 11:06",0.072,45,0.873,1.64,1.6,"8",0.16,1.26,0.19,1.07,"3",23.1,"30",6.42,"< 1",218,0.488,1.09,0.81,"0.7",NA,1.6,88,"2",1,"0.81","< 0.3","< 0.002","0.061","0.007","0.007",0.038,0.27,0.46,0.32,0.15,0.18,"0.03",0.047,"2.8"
40354,"Otra","05.09.2022 10:35",0.076,55,0.985,1.69,2,"9",0.16,1.47,0.19,1.21,"16",28.3,"30",6.46,"< 1",223,0.484,1.12,0.79,"1.4",NA,2.1,110,"3",3,"1.06","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","03.10.2022 13:15",0.074,59,1.31,3.45,5,"32",0.25,2.17,0.31,2.12,"14",23.1,"80",6.21,"< 1",552,0.879,1.89,1.31,"1.5",NA,5,250,"6",4,"2","0.67","< 0.002","0.18","0.026","0.028",0.14,0.65,1.67,1.29,0.49,0.47,"0.364",0.266,"4"
40354,"Otra","07.11.2022 11:55",0.058,62,1.07,2.7,5.6,"44",0.23,1.92,0.28,1.91,"11",58.9,"66",5.95,"3",847,1.07,2.38,1.09,"4.5",NA,5.8,230,"11",3,"4.96","1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40354,"Otra","05.12.2022 10:35",0.071,54,1.13,2.02,4.4,"35",0.16,1.6,0.21,1.39,"14",24.3,"77",6.26,"2",269,0.914,1.93,1.05,"0.7",NA,4.4,190,"4",3,"0.96","0.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","09.01.2022 16:00",0.218,185,3.83,3.32,2.8,"19",0.52,4.01,0.52,2.32,"110",136,"250",6.89,"3",1544,1.85,4.1,2.49,"2",NA,2.9,510,"7",6,"5.74","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","07.02.2022 10:00",0.183,161,3.38,3.5,2.5,"18",0.45,3.76,0.51,2.46,"2",21.2,"260",6.8,"2",165,1.72,3.61,2.45,"1.6",NA,2.6,410,"5",3,"2.06","1","0.0026","0.13","0.0082",NA,0.077,0.41,1.12,NA,0.34,NA,"0.129",NA,"2.4"
40355,"Numedalslågen","07.03.2022 09:30",0.168,143,3.12,2.59,2.2,"15",0.37,3.19,0.42,1.81,"32",41.1,"250",6.86,"3",271,1.56,3.14,2.15,"2.8",NA,2.3,340,"7",5,"2.77","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","04.04.2022 10:00",0.203,196,4.01,3.38,4,"34",0.51,4.16,0.56,2.52,"< 2",23.9,"350",6.9,"3",185,2.09,4.43,2.54,"3.9",NA,4.2,400,"6",5,"1.7","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","02.05.2022 10:00",0.167,130,3.03,3.16,4.6,"38",0.42,3.14,0.44,1.95,"53",24.2,"180",6.9,"4",240,1.64,3.45,2.47,"5.4",NA,4.6,310,"8",5,"3.58","1.6","0.002","0.16","0.013",NA,0.15,0.59,1.69,NA,0.36,NA,"0.173",NA,"3"
40355,"Numedalslågen","07.06.2022 09:30",0.167,155,2.75,1.52,3,"20",0.36,2.62,0.34,1.37,"17",17.2,"62",6.96,"2",261,1.34,2.86,1.54,"1.5",NA,3.1,170,"5",3,"1.41","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","04.07.2022 09:00",0.162,138,2.71,1.61,2.2,"12",0.34,2.52,0.33,1.34,"18",48.8,"50",7.01,"1",292,1.07,2.24,2.02,"2",NA,2.3,150,"4",4,"1.88","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","01.08.2022 09:00",0.165,142,2.87,1.89,1.9,"10",0.35,2.65,0.36,1.39,"14",23.5,"65",6.89,"2",230,0.99,1.97,2.05,"4.8",19.8,1.9,160,"10",6,"3.31","0.73","< 0.002","0.15","0.009",NA,0.11,0.52,1.27,NA,0.28,NA,"0.211",NA,"2"
40355,"Numedalslågen","06.09.2022 09:00",0.181,156,2.96,1.94,1.8,"9",0.38,2.91,0.34,1.63,"38",24.2,"58",7.1,"1",208,0.688,1.55,1.99,"1.3",NA,1.8,150,"5",4,"0.98","0.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","03.10.2022 09:30",0.155,159,3.34,3.79,8.9,"58",0.55,3.81,0.64,2.61,"26",62.7,"380",6.87,"6",845,1.98,4.02,2.57,"6.7",NA,8.9,630,"17",8,"7.23","3.6","0.002","0.3","0.024",NA,0.27,0.87,3.63,NA,0.52,NA,"0.366",NA,"5.2"
40355,"Numedalslågen","07.11.2022 15:00",0.134,168,3.02,3.08,8.8,"66",0.55,3.46,0.62,2.37,"8",90,"290",6.59,"31",964,2.45,5.27,2.1,"14.9",NA,9.2,550,"41",26,"27.8","7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40355,"Numedalslågen","05.12.2022 14:00",0.163,157,3.28,2.55,5.6,"41",0.42,3.13,0.48,1.78,"25",17.6,"240",6.91,"3",287,2.14,4.42,2.19,"2",NA,5.8,350,"8",6,"3.79","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","10.01.2022 14:30",0.296,268,5.83,2.68,2.9,"21",0.75,5.08,0.9,1.8,"35",13.1,"460",7.19,"3",119,1.85,3.73,4.13,"1.6",0.1,2.9,600,"6",4,"1.38","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","07.02.2022 14:30",0.298,280,5.78,4.08,3.4,"26",0.92,5.59,1.03,2.62,"47",142,"410",7.26,"30",1316,2.05,5.36,4.15,"26.4",0.6,3.4,660,"53",43,"33.4","18","< 0.002","0.16","0.012",NA,0.57,1.6,2.23,NA,0.91,NA,"0.451",NA,"3.2"
40356,"Glomma","07.03.2022 14:15",0.307,268,5.82,5.03,3.8,"30",0.91,5.88,1.05,2.97,"40",54.8,"460",7.27,"10",459,2.08,4.25,4.14,"8.6",2.1,3.8,600,"16",10,"12.8","8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","04.04.2022 13:45",0.297,244,5.63,3.59,3.6,"29",0.81,5.32,1.01,2.22,"6",37.3,"510",7.26,"5",242,1.72,3.84,4.77,"3.6",4.2,3.7,590,"9",7,"3.05","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","02.05.2022 15:20",0.288,257,5.36,3.36,4.7,"39",0.81,5.02,0.98,2.16,"39",77,"340",7.18,"11",703,1.64,4.17,4.15,"9.3",9,4.8,460,"13",12,"4.76","3.1","< 0.002","0.15","0.009",NA,0.29,1.35,1.72,NA,0.75,NA,"0.206",NA,"2.5"
40356,"Glomma","16.05.2022 13:15",0.281,278,5.35,2.97,4.7,"37",0.84,4.79,0.98,2.15,"24",39.2,"290",7.21,"3",385,1.83,3.62,3.85,"2.9",10.7,4.7,420,"9",7,"2.19","1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","30.05.2022 11:10",0.305,305,5.68,2.48,4,"29",0.79,4.65,0.95,1.87,"16",28.5,"160",7.28,"4",408,1.24,3.29,3.67,"4.6",13.1,4,270,"9",7,"4.05","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","06.06.2022 05:45",0.313,255,5.61,3.16,3.3,"23",0.72,4.85,0.89,1.79,"16",44,"240",7.3,"3",429,1.5,3.06,4.22,"5",14.4,3.3,310,"9",9,"6","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","20.06.2022 12:25",0.293,260,5.36,2.11,2.9,"19",0.67,4.41,0.83,1.53,"11",51.9,"280",7.19,"5",299,1.38,3.07,3.85,"4.3",14.5,3.1,350,"8",7,"4.39","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","27.06.2022 11:50",0.295,277,5.56,2,2.6,"15",0.74,4.57,0.85,1.51,"22",47.7,"250",7.17,"4",418,1.33,2.83,3.89,"5",17.3,2.6,350,"9",8,"4.88","1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","04.07.2022 07:00",0.305,285,5.59,2.28,2.6,"17",0.8,4.94,0.88,1.8,"5",35.5,"300",7.25,"7",320,1.55,3.14,3.83,"8.6",14.4,2.7,520,"14",12,"7.11","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","01.08.2022 08:50",0.298,272,5.38,2.21,2.8,"15",0.67,4.47,0.92,1.55,"16",57.1,"260",7.24,"4",375,1.27,2.94,3.64,"4.3",18.4,2.8,340,"11",11,"4.31","1.7","< 0.002","0.14","0.004",NA,0.16,1.27,1.08,NA,0.59,NA,"0.128",NA,"1.3"
40356,"Glomma","06.09.2022 05:40",0.295,274,5.27,1.81,3.6,"25",0.66,4.34,0.79,1.57,"44",41,"220",7.39,"2",208,1.3,2.9,3.46,"2.4",14.2,3.6,360,"7",5,"1.44","0.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","04.10.2022 05:50",0.297,277,5.24,2.09,3.2,"20",0.7,4.7,0.84,1.72,"14",159,"220",7.3,"8",1773,1.35,3.13,3.42,"6.7",11.5,3.2,460,"16",6,"18.6","1.5","< 0.002","0.11","0.005",NA,0.12,1.15,0.774,NA,0.51,NA,"0.074",NA,"1.2"
40356,"Glomma","07.11.2022 06:20",0.277,294,5.66,3.03,4.8,"36",0.92,5.36,1.15,2.24,"24",61.6,"490",7.12,"9",451,2.04,4.41,4.01,"7.9",7.7,5,910,"21",15,"7.22","7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40356,"Glomma","06.12.2022 07:00",0.26,249,5.26,2.67,4.4,"34",0.73,4.66,0.94,1.84,"11",3.31,"410",7.2,"4",242,1.87,3.88,4.1,"5",2.8,4.4,510,"8",5,"6.61","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","10.01.2022 14:30",0.525,458,9.08,2.06,2,"14",1.03,6.27,0.78,1.47,"5",10.8,"180",7.43,"1",89.1,1.5,3.37,3.78,"0.6",NA,2,310,"3",2,"0.52","0.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","07.02.2022 13:45",0.489,457,9.79,3.97,2.4,"17",0.88,7.27,0.97,2.31,"8",21.3,"290",7.42,"1",214,1.68,3.51,4.87,"< 0.5",NA,2.4,380,"2",2,"0.5","0.38","< 0.002","0.069","0.037",NA,0.18,4.56,0.82,NA,0.62,NA,"0.014",NA,"9.9"
40357,"Orkla","07.03.2022 14:30",0.477,433,9.02,3.22,2.1,"16",0.86,6.69,0.86,1.99,"3",30.5,"260",7.46,"< 1",230,1.53,3.18,4.18,"< 1.3",NA,2.2,330,"2",1,"0.34","0.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","04.04.2022 11:00",0.574,484,11.2,5.77,2.4,"18",1.17,8.38,1.03,2.5,"11",10.4,"260",7.53,"3",130,1.74,3.76,5.61,"0.8",NA,2.4,380,"6",2,"0.7","0.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","02.05.2022 10:30",0.421,391,8.43,5.83,3.8,"32",0.8,7.15,0.94,3.21,"3",24.5,"280",7.36,"1",230,1.59,3.3,3.99,"1.6",NA,3.8,460,"4",2,"1.49","0.99","< 0.002","0.11","0.037",NA,0.31,6.68,1.29,NA,0.9,NA,"0.03",NA,"11"
40357,"Orkla","07.06.2022 12:10",0.31,276,5.74,3.14,2.5,"21",0.54,4.64,0.57,1.83,"< 2",20.1,"120",7.3,"1",281,1.02,2.27,2.56,"2",NA,2.5,210,"3",3,"2.08","0.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","04.07.2022 08:40",0.311,307,5.86,2.69,4.9,"43",0.55,4.59,0.63,1.97,"< 2",33.1,"74",7.2,"5",427,1.41,2.79,2.67,"6.4",NA,4.8,200,"12",8,"6.97","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","01.08.2022 13:40",0.38,336,6.68,2.83,2.4,"17",0.67,5.11,0.77,1.68,"< 2",21.8,"120",7.41,"2",270,1.21,2.58,3.02,"2.2",NA,2.4,200,"4",4,"2.49","0.47","< 0.002","0.1","0.022",NA,0.19,3.07,1.04,NA,0.75,NA,"0.026",NA,"5.1"
40357,"Orkla","05.09.2022 10:00",0.549,440,8.5,2.24,1.8,"10",1.08,6.95,0.86,1.62,"< 2",14,"100",7.62,"< 1",105,1.34,2.97,3.97,"1",NA,1.8,180,"3",2,"0.43","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","03.10.2022 09:30",0.484,438,8.6,2.9,2.7,"18",0.88,6.48,0.81,1.92,"< 2",14.6,"130",7.6,"< 1",384,1.39,3.01,3.49,"0.4",NA,2.6,210,"3",2,"0.56","< 0.3","< 0.002","0.068","0.017",NA,0.16,2.82,0.787,NA,0.66,NA,"0.008",NA,"4.8"
40357,"Orkla","07.11.2022 11:10",0.596,561,11.1,3.46,2.8,"20",1.08,8.58,1.13,2.53,"6",21.2,"290",7.58,"< 1",113,1.88,4.16,5.05,"< 0.7",NA,2.8,500,"2",2,"0.72","< 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40357,"Orkla","05.12.2022 10:30",0.489,438,8.61,2.19,1.8,"10",1.03,6.25,0.78,1.47,"7",10.3,"100",7.49,"1",163,1.39,2.99,3.72,"0.8",NA,1.8,170,"2",2,"0.64","< 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40358,"Altaelva","10.01.2022 11:00",0.622,577,9.51,4.33,2.8,"20",1.23,8.77,2.26,3.27,"2",10.9,"35",7.55,"3",71.3,2.7,6.09,6.36,"1.5",NA,2.8,190,"6",2,"1.35","< 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40358,"Altaelva","07.02.2022 10:35",0.566,546,8.66,1.55,3,"21",0.97,7.46,2.19,2,"< 2",16.8,"58",7.53,"2",140,2.87,7.2,6.25,"2.5",NA,3,130,"5",1,"3.86","< 0.3","< 0.002","0.08","< 0.003",NA,0.31,0.43,0.74,NA,0.23,NA,"0.018",NA,"< 0.15"
40358,"Altaelva","11.03.2022 10:45",0.597,NA,9.36,2.08,2.7,"19",1.09,7.99,2.19,2.27,"< 2",10.9,NA,7.35,"3",90.1,2.93,8,6.52,"2.8",NA,2.7,150,"5",2,"1.37","< 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40358,"Altaelva","04.04.2022 07:30",0.579,523,9.46,1.47,2.7,"19",1.08,7.91,2.11,1.9,"2",19.1,"58",7.43,"1",116,2.79,6.16,8.98,"1",NA,2.7,120,"2",2,"0.85","< 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40358,"Altaelva","02.05.2022 12:20",0.664,606,10.6,2.12,2.6,"17",1.19,8.97,2.49,2.31,"7",16.7,"65",7.62,"2",115,3.24,7.7,9.32,"1.5",NA,2.6,130,"6",3,"0.93","< 0.3","< 0.002","0.083","< 0.003",NA,0.22,0.41,0.72,NA,0.25,NA,"0.008",NA,"< 0.15"
40358,"Altaelva","07.06.2022 08:50",0.476,413,6.47,3.4,3.5,"34",0.98,7.14,1.4,2.55,"< 2",49,"32",7.34,"31",569,4.01,5.85,3,"88.3",NA,3.7,160,"45",24,"162","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
