station_name	date	name	value
Numedalslagen	04.07.2022	a250	0.08
Numedalslagen	04.07.2022	a254	0.07
Numedalslagen	04.07.2022	a365	0.01
Numedalslagen	04.07.2022	SUVA_254	3.36
Numedalslagen	04.07.2022	E2_E3	5.54
Numedalslagen	01.08.2022	doc	1.9
Numedalslagen	01.08.2022	a250	0.06
Numedalslagen	01.08.2022	a254	0.06
Numedalslagen	01.08.2022	a365	0.01
Numedalslagen	01.08.2022	SUVA_254	2.99
Numedalslagen	01.08.2022	E2_E3	5.72
Numedalslagen	06.09.2022	doc	1.8
Numedalslagen	06.09.2022	a250	0.06
Numedalslagen	06.09.2022	a254	0.06
Numedalslagen	06.09.2022	a365	0.01
Numedalslagen	06.09.2022	SUVA_254	3.19
Numedalslagen	06.09.2022	E2_E3	5.44
Numedalslagen	03.10.2022	doc	8.9
Numedalslagen	03.10.2022	a250	0.35
Numedalslagen	03.10.2022	a254	0.34
Numedalslagen	03.10.2022	a365	0.07
Numedalslagen	03.10.2022	SUVA_254	3.84
Numedalslagen	03.10.2022	E2_E3	4.87
Numedalslagen	07.11.2022	doc	8.8
Numedalslagen	07.11.2022	a250	0.39
Numedalslagen	07.11.2022	a254	0.38
Numedalslagen	07.11.2022	a365	0.08
Numedalslagen	07.11.2022	SUVA_254	4.33
Numedalslagen	07.11.2022	E2_E3	4.66
Numedalslagen	05.12.2022	doc	5.6
Numedalslagen	05.12.2022	a250	0.24
Numedalslagen	05.12.2022	a254	0.23
Numedalslagen	05.12.2022	a365	0.05
Numedalslagen	05.12.2022	SUVA_254	4.14
Numedalslagen	05.12.2022	E2_E3	4.78
Orkla	25.01.2017	doc	3.6
Orkla	25.01.2017	a250	0.15
Orkla	25.01.2017	a254	0.14
Orkla	25.01.2017	a365	0.03
Orkla	25.01.2017	SUVA_254	3.99
Orkla	25.01.2017	E2_E3	4.62
Orkla	05.04.2017	doc	4.6
Orkla	05.04.2017	a250	0.19
Orkla	05.04.2017	a254	0.19
Orkla	05.04.2017	a365	0.04
Orkla	05.04.2017	SUVA_254	4.03
Orkla	05.04.2017	E2_E3	4.54
Orkla	03.05.2017	doc	3.8
Orkla	03.05.2017	a250	0.14
Orkla	03.05.2017	a254	0.14
Orkla	03.05.2017	a365	0.03
Orkla	03.05.2017	SUVA_254	3.66
Orkla	03.05.2017	E2_E3	4.73
Orkla	06.06.2017	doc	2.7
Orkla	06.06.2017	a250	0.12
Orkla	06.06.2017	a254	0.11
Orkla	06.06.2017	a365	0.03
Orkla	06.06.2017	SUVA_254	4.17
Orkla	06.06.2017	E2_E3	4.51
Orkla	03.07.2017	doc	2.4
Orkla	03.07.2017	a250	0.11
Orkla	03.07.2017	a254	0.1
Orkla	03.07.2017	a365	0.02
Orkla	03.07.2017	SUVA_254	4.3
Orkla	03.07.2017	E2_E3	4.73
Orkla	07.08.2017	doc	3
Orkla	07.08.2017	a250	0.11
Orkla	07.08.2017	a254	0.11
Orkla	07.08.2017	a365	0.02
Orkla	07.08.2017	SUVA_254	3.61
Orkla	07.08.2017	E2_E3	4.94
Orkla	04.09.2017	doc	2.2
Orkla	04.09.2017	a250	0.08
Orkla	04.09.2017	a254	0.07
Orkla	04.09.2017	a365	0.01
Orkla	04.09.2017	SUVA_254	3.36
Orkla	04.09.2017	E2_E3	5.27
Orkla	02.10.2017	doc	1.8
Orkla	02.10.2017	a250	0.06
Orkla	02.10.2017	a254	0.06
Orkla	02.10.2017	a365	0.01
Orkla	02.10.2017	SUVA_254	3.4
Orkla	02.10.2017	E2_E3	5.46
Orkla	06.11.2017	doc	4.4
Orkla	06.11.2017	a250	0.18
Orkla	06.11.2017	a254	0.17
Orkla	06.11.2017	a365	0.04
Orkla	06.11.2017	SUVA_254	3.88
Orkla	06.11.2017	E2_E3	4.65
Orkla	04.12.2017	doc	2
Orkla	04.12.2017	a250	0.08
Orkla	04.12.2017	a254	0.08
Orkla	04.12.2017	a365	0.02
Orkla	04.12.2017	SUVA_254	3.84
Orkla	04.12.2017	E2_E3	4.97
Orkla	02.01.2018	doc	2.2
Orkla	02.01.2018	a250	0.08
Orkla	02.01.2018	a254	0.08
Orkla	02.01.2018	a365	0.02
Orkla	02.01.2018	SUVA_254	3.64
Orkla	02.01.2018	E2_E3	5.06
Orkla	13.02.2018	doc	1.6
Orkla	13.02.2018	a250	0.07
Orkla	13.02.2018	a254	0.06
Orkla	13.02.2018	a365	0.01
Orkla	13.02.2018	SUVA_254	3.95
Orkla	13.02.2018	E2_E3	5.28
Orkla	12.03.2018	doc	1.5
Orkla	12.03.2018	a250	0.05
Orkla	12.03.2018	a254	0.05
Orkla	12.03.2018	a365	0.01
Orkla	12.03.2018	SUVA_254	3.38
Orkla	12.03.2018	E2_E3	5.58
Orkla	03.04.2018	doc	1.5
Orkla	03.04.2018	a250	0.05
Orkla	03.04.2018	a254	0.05
Orkla	03.04.2018	a365	0.01
Orkla	03.04.2018	SUVA_254	3.19
Orkla	03.04.2018	E2_E3	5.55
Orkla	02.05.2018	doc	4.5
Orkla	02.05.2018	a250	0.21
Orkla	02.05.2018	a254	0.21
Orkla	02.05.2018	a365	0.05
Orkla	02.05.2018	SUVA_254	4.56
Orkla	02.05.2018	E2_E3	4.5
Orkla	04.06.2018	doc	3.1
Orkla	04.06.2018	a250	0.12
Orkla	04.06.2018	a254	0.12
Orkla	04.06.2018	a365	0.02
Orkla	04.06.2018	SUVA_254	3.8
Orkla	04.06.2018	E2_E3	4.92
Orkla	02.07.2018	doc	1.4
Orkla	02.07.2018	a250	0.05
Orkla	02.07.2018	a254	0.05
Orkla	02.07.2018	a365	0.01
Orkla	02.07.2018	SUVA_254	3.77
Orkla	02.07.2018	E2_E3	5.52
Orkla	14.08.2018	doc	6.4
Orkla	14.08.2018	a250	0.24
Orkla	14.08.2018	a254	0.24
Orkla	14.08.2018	a365	0.05
Orkla	14.08.2018	SUVA_254	3.69
Orkla	14.08.2018	E2_E3	4.81
Orkla	10.09.2018	doc	3.2
Orkla	10.09.2018	a250	0.12
Orkla	10.09.2018	a254	0.11
Orkla	10.09.2018	a365	0.02
Orkla	10.09.2018	SUVA_254	3.51
Orkla	10.09.2018	E2_E3	5.1
Orkla	01.10.2018	doc	5.8
Orkla	01.10.2018	a250	0.24
Orkla	01.10.2018	a254	0.24
Orkla	01.10.2018	a365	0.05
Orkla	01.10.2018	SUVA_254	4.06
Orkla	01.10.2018	E2_E3	4.47
Orkla	12.11.2018	doc	3.3
Orkla	12.11.2018	a250	0.13
Orkla	12.11.2018	a254	0.13
Orkla	12.11.2018	a365	0.03
Orkla	12.11.2018	SUVA_254	3.95
Orkla	12.11.2018	E2_E3	4.6
Orkla	05.12.2018	doc	2
Orkla	05.12.2018	a250	0.08
Orkla	05.12.2018	a254	0.08
Orkla	05.12.2018	a365	0.02
Orkla	05.12.2018	SUVA_254	3.86
Orkla	05.12.2018	E2_E3	5.16
Orkla	09.01.2019	doc	3.8
Orkla	09.01.2019	a250	0.15
Orkla	09.01.2019	a254	0.15
Orkla	09.01.2019	a365	0.03
Orkla	09.01.2019	SUVA_254	3.93
Orkla	09.01.2019	E2_E3	4.63
Orkla	11.02.2019	doc	1.9
Orkla	11.02.2019	a250	0.08
Orkla	11.02.2019	a254	0.08
Orkla	11.02.2019	a365	0.02
Orkla	11.02.2019	SUVA_254	3.97
Orkla	11.02.2019	E2_E3	5.11
Orkla	04.03.2019	doc	2.7
Orkla	04.03.2019	a250	0.11
Orkla	04.03.2019	a254	0.1
Orkla	04.03.2019	a365	0.02
Orkla	04.03.2019	SUVA_254	3.77
Orkla	04.03.2019	E2_E3	5.01
Orkla	01.04.2019	doc	3.4
Orkla	01.04.2019	a250	0.13
Orkla	01.04.2019	a254	0.13
Orkla	01.04.2019	a365	0.03
Orkla	01.04.2019	SUVA_254	3.83
Orkla	01.04.2019	E2_E3	4.69
Orkla	06.05.2019	doc	3.3
Orkla	06.05.2019	a250	0.15
Orkla	06.05.2019	a254	0.14
Orkla	06.05.2019	a365	0.03
Orkla	06.05.2019	SUVA_254	4.27
Orkla	06.05.2019	E2_E3	4.72
Orkla	02.06.2019	doc	3.3
Orkla	02.06.2019	a250	0.15
Orkla	02.06.2019	a254	0.14
Orkla	02.06.2019	a365	0.03
Orkla	02.06.2019	SUVA_254	4.35
Orkla	02.06.2019	E2_E3	4.68
Orkla	01.07.2019	doc	4.2
Orkla	01.07.2019	a250	0.19
Orkla	01.07.2019	a254	0.18
Orkla	01.07.2019	a365	0.04
Orkla	01.07.2019	SUVA_254	4.36
Orkla	01.07.2019	E2_E3	4.37
Orkla	05.08.2019	doc	1.7
Orkla	05.08.2019	a250	0.06
Orkla	05.08.2019	a254	0.06
Orkla	05.08.2019	a365	0.01
Orkla	05.08.2019	SUVA_254	3.63
Orkla	05.08.2019	E2_E3	5.18
Orkla	02.09.2019	doc	2.3
Orkla	02.09.2019	a250	0.08
Orkla	02.09.2019	a254	0.08
Orkla	02.09.2019	a365	0.02
Orkla	02.09.2019	SUVA_254	3.57
Orkla	02.09.2019	E2_E3	5.02
Orkla	07.10.2019	doc	4.4
Orkla	07.10.2019	a250	0.18
Orkla	07.10.2019	a254	0.17
Orkla	07.10.2019	a365	0.04
Orkla	07.10.2019	SUVA_254	3.93
Orkla	07.10.2019	E2_E3	4.63
Orkla	04.11.2019	doc	3.8
Orkla	04.11.2019	a250	0.15
Orkla	04.11.2019	a254	0.15
Orkla	04.11.2019	a365	0.03
Orkla	04.11.2019	SUVA_254	3.92
Orkla	04.11.2019	E2_E3	4.66
Orkla	02.12.2019	doc	1.8
Orkla	02.12.2019	a250	0.07
Orkla	02.12.2019	a254	0.07
Orkla	02.12.2019	a365	0.01
Orkla	02.12.2019	SUVA_254	3.67
Orkla	02.12.2019	E2_E3	5.32
Orkla	06.01.2020	doc	4.2
Orkla	06.01.2020	a250	0.18
Orkla	06.01.2020	a254	0.17
Orkla	06.01.2020	a365	0.04
Orkla	06.01.2020	SUVA_254	4.08
Orkla	06.01.2020	E2_E3	4.36
Orkla	03.02.2020	doc	2.7
Orkla	03.02.2020	a250	0.1
Orkla	03.02.2020	a254	0.1
Orkla	03.02.2020	a365	0.02
Orkla	03.02.2020	SUVA_254	3.69
Orkla	03.02.2020	E2_E3	4.94
Orkla	02.03.2020	doc	2.1
Orkla	02.03.2020	a250	0.08
Orkla	02.03.2020	a254	0.08
Orkla	02.03.2020	a365	0.02
Orkla	02.03.2020	SUVA_254	3.71
Orkla	02.03.2020	E2_E3	5.17
Orkla	14.04.2020	doc	3.8
Orkla	14.04.2020	a250	0.15
Orkla	14.04.2020	a254	0.15
Orkla	14.04.2020	a365	0.03
Orkla	14.04.2020	SUVA_254	3.93
Orkla	14.04.2020	E2_E3	4.68
Orkla	04.05.2020	doc	3.8
Orkla	04.05.2020	a250	0.16
Orkla	04.05.2020	a254	0.16
Orkla	04.05.2020	a365	0.04
Orkla	04.05.2020	SUVA_254	4.1
Orkla	04.05.2020	E2_E3	4.56
Orkla	02.06.2020	doc	3.8
Orkla	02.06.2020	a250	0.13
Orkla	02.06.2020	a254	0.13
Orkla	02.06.2020	a365	0.03
Orkla	02.06.2020	SUVA_254	3.29
Orkla	02.06.2020	E2_E3	4.43
Orkla	06.07.2020	doc	4.5
Orkla	06.07.2020	a250	0.09
Orkla	06.07.2020	a254	0.09
Orkla	06.07.2020	a365	0.02
Orkla	06.07.2020	SUVA_254	2
Orkla	06.07.2020	E2_E3	4.83
Orkla	04.08.2020	doc	9.2
Orkla	04.08.2020	a250	0.3
Orkla	04.08.2020	a254	0.29
Orkla	04.08.2020	a365	0.07
Orkla	04.08.2020	SUVA_254	3.12
Orkla	04.08.2020	E2_E3	4.41
Orkla	07.09.2020	doc	2.8
Orkla	07.09.2020	a250	0.08
Orkla	07.09.2020	a254	0.08
Orkla	07.09.2020	a365	0.02
Orkla	07.09.2020	SUVA_254	2.91
Orkla	07.09.2020	E2_E3	5.17
Orkla	05.10.2020	doc	2.8
Orkla	05.10.2020	a250	0.09
Orkla	05.10.2020	a254	0.09
Orkla	05.10.2020	a365	0.02
Orkla	05.10.2020	SUVA_254	3.21
Orkla	05.10.2020	E2_E3	5.17
Orkla	02.11.2020	doc	3.1
Orkla	02.11.2020	a250	0.13
Orkla	02.11.2020	a254	0.13
Orkla	02.11.2020	a365	0.03
Orkla	02.11.2020	SUVA_254	4.11
Orkla	02.11.2020	E2_E3	4.59
Orkla	07.12.2020	doc	2
Orkla	07.12.2020	a250	0.07
Orkla	07.12.2020	a254	0.07
Orkla	07.12.2020	a365	0.01
Orkla	07.12.2020	SUVA_254	3.59
Orkla	07.12.2020	E2_E3	5.18
Orkla	26.01.2021	doc	1.8
Orkla	26.01.2021	a250	0.06
Orkla	26.01.2021	a254	0.06
Orkla	26.01.2021	a365	0.01
Orkla	26.01.2021	SUVA_254	3.38
Orkla	26.01.2021	E2_E3	5.39
Orkla	09.02.2021	doc	1.7
Orkla	09.02.2021	a250	0.06
Orkla	09.02.2021	a254	0.06
Orkla	09.02.2021	a365	0.01
Orkla	09.02.2021	SUVA_254	3.61
Orkla	09.02.2021	E2_E3	5.33
Orkla	01.03.2021	doc	4.1
Orkla	01.03.2021	a250	0.17
Orkla	01.03.2021	a254	0.16
Orkla	01.03.2021	a365	0.04
Orkla	01.03.2021	SUVA_254	4.01
Orkla	01.03.2021	E2_E3	4.44
Orkla	06.04.2021	doc	4.4
Orkla	06.04.2021	a250	0.17
Orkla	06.04.2021	a254	0.16
Orkla	06.04.2021	a365	0.04
Orkla	06.04.2021	SUVA_254	3.66
Orkla	06.04.2021	E2_E3	4.6
Orkla	03.05.2021	doc	3.1
Orkla	03.05.2021	a250	0.12
Orkla	03.05.2021	a254	0.11
Orkla	03.05.2021	a365	0.02
Orkla	03.05.2021	SUVA_254	3.59
Orkla	03.05.2021	E2_E3	4.93
Orkla	07.06.2021	doc	2.3
Orkla	07.06.2021	a250	0.09
Orkla	07.06.2021	a254	0.09
Orkla	07.06.2021	a365	0.02
Orkla	07.06.2021	SUVA_254	3.73
Orkla	07.06.2021	E2_E3	4.83
Orkla	01.07.2021	doc	2.1
Orkla	01.07.2021	a250	0.07
Orkla	01.07.2021	a254	0.07
Orkla	01.07.2021	a365	0.01
Orkla	01.07.2021	SUVA_254	3.38
Orkla	01.07.2021	E2_E3	5.25
Orkla	02.08.2021	doc	2.3
Orkla	02.08.2021	a250	0.09
Orkla	02.08.2021	a254	0.09
Orkla	02.08.2021	a365	0.02
Orkla	02.08.2021	SUVA_254	3.84
Orkla	02.08.2021	E2_E3	4.91
Orkla	06.09.2021	doc	3.8
Orkla	06.09.2021	a250	0.16
Orkla	06.09.2021	a254	0.16
Orkla	06.09.2021	a365	0.03
Orkla	06.09.2021	SUVA_254	4.16
Orkla	06.09.2021	E2_E3	4.69
Orkla	04.10.2021	doc	2.5
Orkla	04.10.2021	a250	0.09
Orkla	04.10.2021	a254	0.08
Orkla	04.10.2021	a365	0.02
Orkla	04.10.2021	SUVA_254	3.4
Orkla	04.10.2021	E2_E3	5.12
Orkla	01.11.2021	doc	3.9
Orkla	01.11.2021	a250	0.16
Orkla	01.11.2021	a254	0.16
Orkla	01.11.2021	a365	0.04
Orkla	01.11.2021	SUVA_254	4.03
Orkla	01.11.2021	E2_E3	4.52
Orkla	06.12.2021	doc	2.3
Orkla	06.12.2021	a250	0.09
Orkla	06.12.2021	a254	0.08
Orkla	06.12.2021	a365	0.02
Orkla	06.12.2021	SUVA_254	3.65
Orkla	06.12.2021	E2_E3	5.22
Orkla	10.01.2022	doc	2
Orkla	10.01.2022	a250	0.08
Orkla	10.01.2022	a254	0.08
Orkla	10.01.2022	a365	0.01
Orkla	10.01.2022	SUVA_254	3.82
Orkla	10.01.2022	E2_E3	6.3
Orkla	07.02.2022	doc	2.4
Orkla	07.02.2022	a250	0.1
Orkla	07.02.2022	a254	0.09
Orkla	07.02.2022	a365	0.02
Orkla	07.02.2022	SUVA_254	3.89
Orkla	07.02.2022	E2_E3	4.81
Orkla	07.03.2022	doc	2.1
Orkla	07.03.2022	a250	0.09
Orkla	07.03.2022	a254	0.08
Orkla	07.03.2022	a365	0.02
Orkla	07.03.2022	SUVA_254	3.98
Orkla	07.03.2022	E2_E3	4.99
Orkla	04.04.2022	doc	2.4
Orkla	04.04.2022	a250	0.1
Orkla	04.04.2022	a254	0.09
Orkla	04.04.2022	a365	0.02
Orkla	04.04.2022	SUVA_254	3.91
Orkla	04.04.2022	E2_E3	4.91
Orkla	02.05.2022	doc	3.8
Orkla	02.05.2022	a250	0.16
Orkla	02.05.2022	a254	0.15
Orkla	02.05.2022	a365	0.03
Orkla	02.05.2022	SUVA_254	4.03
Orkla	02.05.2022	E2_E3	4.67
Orkla	07.06.2022	doc	2.5
Orkla	07.06.2022	a250	0.11
Orkla	07.06.2022	a254	0.1
Orkla	07.06.2022	a365	0.02
Orkla	07.06.2022	SUVA_254	4.13
Orkla	07.06.2022	E2_E3	4.71
Orkla	04.07.2022	doc	4.9
Orkla	04.07.2022	a250	0.22
Orkla	04.07.2022	a254	0.22
Orkla	04.07.2022	a365	0.05
Orkla	04.07.2022	SUVA_254	4.44
Orkla	04.07.2022	E2_E3	4.61
Orkla	01.08.2022	doc	2.4
Orkla	01.08.2022	a250	0.09
Orkla	01.08.2022	a254	0.09
Orkla	01.08.2022	a365	0.02
Orkla	01.08.2022	SUVA_254	3.68
Orkla	01.08.2022	E2_E3	4.8
Orkla	05.09.2022	doc	1.8
Orkla	05.09.2022	a250	0.07
Orkla	05.09.2022	a254	0.07
Orkla	05.09.2022	a365	0.01
Orkla	05.09.2022	SUVA_254	3.63
Orkla	05.09.2022	E2_E3	5.33
Orkla	03.10.2022	doc	2.7
Orkla	03.10.2022	a250	0.1
Orkla	03.10.2022	a254	0.1
Orkla	03.10.2022	a365	0.02
Orkla	03.10.2022	SUVA_254	3.53
Orkla	03.10.2022	E2_E3	4.98
Orkla	07.11.2022	doc	2.8
Orkla	07.11.2022	a250	0.11
Orkla	07.11.2022	a254	0.11
Orkla	07.11.2022	a365	0.02
Orkla	07.11.2022	SUVA_254	3.8
Orkla	07.11.2022	E2_E3	4.85
Orkla	05.12.2022	doc	1.8
Orkla	05.12.2022	a250	0.07
Orkla	05.12.2022	a254	0.07
Orkla	05.12.2022	a365	0.01
Orkla	05.12.2022	SUVA_254	3.71
Orkla	05.12.2022	E2_E3	5.33
Orkla	10.01.2022	doc	2
Orkla	10.01.2022	a250	0.08
Orkla	10.01.2022	a254	0.08
Orkla	10.01.2022	a365	0.01
Orkla	10.01.2022	SUVA_254	3.82
Orkla	10.01.2022	E2_E3	6.3
Orkla	07.02.2022	doc	2.4
Orkla	07.02.2022	a250	0.1
Orkla	07.02.2022	a254	0.09
Orkla	07.02.2022	a365	0.02
Orkla	07.02.2022	SUVA_254	3.89
Orkla	07.02.2022	E2_E3	4.81
Orkla	07.03.2022	doc	2.1
Orkla	07.03.2022	a250	0.09
Orkla	07.03.2022	a254	0.08
Orkla	07.03.2022	a365	0.02
Orkla	07.03.2022	SUVA_254	3.98
Orkla	07.03.2022	E2_E3	4.99
Orkla	04.04.2022	doc	2.4
Orkla	04.04.2022	a250	0.1
Orkla	04.04.2022	a254	0.09
Orkla	04.04.2022	a365	0.02
Orkla	04.04.2022	SUVA_254	3.91
Orkla	04.04.2022	E2_E3	4.91
Orkla	02.05.2022	doc	3.8
Orkla	02.05.2022	a250	0.16
Orkla	02.05.2022	a254	0.15
Orkla	02.05.2022	a365	0.03
Orkla	02.05.2022	SUVA_254	4.03
Orkla	02.05.2022	E2_E3	4.67
Orkla	07.06.2022	doc	2.5
Orkla	07.06.2022	a250	0.11
Orkla	07.06.2022	a254	0.1
Orkla	07.06.2022	a365	0.02
Orkla	07.06.2022	SUVA_254	4.13
Orkla	07.06.2022	E2_E3	4.71
Orkla	04.07.2022	doc	4.9
Orkla	04.07.2022	a250	0.22
Orkla	04.07.2022	a254	0.22
Orkla	04.07.2022	a365	0.05
Orkla	04.07.2022	SUVA_254	4.44
Orkla	04.07.2022	E2_E3	4.61
Orkla	01.08.2022	doc	2.4
Orkla	01.08.2022	a250	0.09
Orkla	01.08.2022	a254	0.09
Orkla	01.08.2022	a365	0.02
Orkla	01.08.2022	SUVA_254	3.68
Orkla	01.08.2022	E2_E3	4.8
Orkla	05.09.2022	doc	1.8
Orkla	05.09.2022	a250	0.07
Orkla	05.09.2022	a254	0.07
Orkla	05.09.2022	a365	0.01
Orkla	05.09.2022	SUVA_254	3.63
Orkla	05.09.2022	E2_E3	5.33
Orkla	03.10.2022	doc	2.7
Orkla	03.10.2022	a250	0.1
Orkla	03.10.2022	a254	0.1
Orkla	03.10.2022	a365	0.02
Orkla	03.10.2022	SUVA_254	3.53
Orkla	03.10.2022	E2_E3	4.98
Orkla	07.11.2022	doc	2.8
Orkla	07.11.2022	a250	0.11
Orkla	07.11.2022	a254	0.11
Orkla	07.11.2022	a365	0.02
Orkla	07.11.2022	SUVA_254	3.8
Orkla	07.11.2022	E2_E3	4.85
Orkla	05.12.2022	doc	1.8
Orkla	05.12.2022	a250	0.07
Orkla	05.12.2022	a254	0.07
Orkla	05.12.2022	a365	0.01
Orkla	05.12.2022	SUVA_254	3.71
Orkla	05.12.2022	E2_E3	5.33
Orreelva	24.01.2017	doc	5.1
Orreelva	24.01.2017	a250	0.18
Orreelva	24.01.2017	a254	0.18
Orreelva	24.01.2017	a365	0.03
Orreelva	24.01.2017	SUVA_254	3.45
Orreelva	24.01.2017	E2_E3	5.76
Orreelva	03.04.2017	doc	5.1
Orreelva	03.04.2017	a250	0.16
Orreelva	03.04.2017	a254	0.15
Orreelva	03.04.2017	a365	0.03
Orreelva	03.04.2017	SUVA_254	3.02
Orreelva	03.04.2017	E2_E3	6.33
Orreelva	02.05.2017	doc	5.6
Orreelva	02.05.2017	a250	0.16
Orreelva	02.05.2017	a254	0.15
Orreelva	02.05.2017	a365	0.02
Orreelva	02.05.2017	SUVA_254	2.7
Orreelva	02.05.2017	E2_E3	6.64
Orreelva	06.06.2017	doc	5.3
Orreelva	06.06.2017	a250	0.16
Orreelva	06.06.2017	a254	0.15
Orreelva	06.06.2017	a365	0.03
Orreelva	06.06.2017	SUVA_254	2.9
Orreelva	06.06.2017	E2_E3	6.37
Orreelva	04.07.2017	doc	6
Orreelva	04.07.2017	a250	0.16
Orreelva	04.07.2017	a254	0.16
Orreelva	04.07.2017	a365	0.03
Orreelva	04.07.2017	SUVA_254	2.61
Orreelva	04.07.2017	E2_E3	6.47
Orreelva	01.08.2017	doc	5
Orreelva	01.08.2017	a250	0.14
Orreelva	01.08.2017	a254	0.13
Orreelva	01.08.2017	a365	0.02
Orreelva	01.08.2017	SUVA_254	2.62
Orreelva	01.08.2017	E2_E3	6.69
Orreelva	04.09.2017	doc	4.9
Orreelva	04.09.2017	a250	0.15
Orreelva	04.09.2017	a254	0.15
Orreelva	04.09.2017	a365	0.02
Orreelva	04.09.2017	SUVA_254	2.97
Orreelva	04.09.2017	E2_E3	6.31
Orreelva	02.10.2017	doc	5.8
Orreelva	02.10.2017	a250	0.19
Orreelva	02.10.2017	a254	0.18
Orreelva	02.10.2017	a365	0.03
Orreelva	02.10.2017	SUVA_254	3.11
Orreelva	02.10.2017	E2_E3	5.7
Orreelva	06.11.2017	doc	6
Orreelva	06.11.2017	a250	0.23
Orreelva	06.11.2017	a254	0.22
Orreelva	06.11.2017	a365	0.04
Orreelva	06.11.2017	SUVA_254	3.64
Orreelva	06.11.2017	E2_E3	5.45
Orreelva	04.12.2017	doc	5.5
Orreelva	04.12.2017	a250	0.22
Orreelva	04.12.2017	a254	0.21
Orreelva	04.12.2017	a365	0.04
Orreelva	04.12.2017	SUVA_254	3.82
Orreelva	04.12.2017	E2_E3	5.33
Orreelva	02.01.2018	doc	5.4
Orreelva	02.01.2018	a250	0.23
Orreelva	02.01.2018	a254	0.22
Orreelva	02.01.2018	a365	0.04
Orreelva	02.01.2018	SUVA_254	4.08
Orreelva	02.01.2018	E2_E3	5.13
Orreelva	06.02.2018	doc	4.9
Orreelva	06.02.2018	a250	0.22
Orreelva	06.02.2018	a254	0.21
Orreelva	06.02.2018	a365	0.04
Orreelva	06.02.2018	SUVA_254	4.31
Orreelva	06.02.2018	E2_E3	5.07
Orreelva	05.03.2018	doc	4.7
Orreelva	05.03.2018	a250	0.21
Orreelva	05.03.2018	a254	0.2
Orreelva	05.03.2018	a365	0.04
Orreelva	05.03.2018	SUVA_254	4.26
Orreelva	05.03.2018	E2_E3	5.11
Orreelva	03.04.2018	doc	4.5
Orreelva	03.04.2018	a250	0.17
Orreelva	03.04.2018	a254	0.17
Orreelva	03.04.2018	a365	0.03
Orreelva	03.04.2018	SUVA_254	3.67
Orreelva	03.04.2018	E2_E3	5.45
Orreelva	07.05.2018	doc	3.9
Orreelva	07.05.2018	a250	0.13
Orreelva	07.05.2018	a254	0.13
Orreelva	07.05.2018	a365	0.02
Orreelva	07.05.2018	SUVA_254	3.31
Orreelva	07.05.2018	E2_E3	6.36
Orreelva	04.06.2018	doc	5.3
Orreelva	04.06.2018	a250	0.15
Orreelva	04.06.2018	a254	0.15
Orreelva	04.06.2018	a365	0.02
Orreelva	04.06.2018	SUVA_254	2.76
Orreelva	04.06.2018	E2_E3	6.86
Orreelva	02.07.2018	doc	5.2
Orreelva	02.07.2018	a250	0.16
Orreelva	02.07.2018	a254	0.15
Orreelva	02.07.2018	a365	0.02
Orreelva	02.07.2018	SUVA_254	2.88
Orreelva	02.07.2018	E2_E3	7.44
Orreelva	06.08.2018	doc	7.1
Orreelva	06.08.2018	a250	0.19
Orreelva	06.08.2018	a254	0.18
Orreelva	06.08.2018	a365	0.03
Orreelva	06.08.2018	SUVA_254	2.54
Orreelva	06.08.2018	E2_E3	7.05
Orreelva	03.09.2018	doc	6.1
Orreelva	03.09.2018	a250	0.15
Orreelva	03.09.2018	a254	0.14
Orreelva	03.09.2018	a365	0.02
Orreelva	03.09.2018	SUVA_254	2.34
Orreelva	03.09.2018	E2_E3	7.67
Orreelva	01.10.2018	doc	5.9
Orreelva	01.10.2018	a250	0.19
Orreelva	01.10.2018	a254	0.18
Orreelva	01.10.2018	a365	0.03
Orreelva	01.10.2018	SUVA_254	3.12
Orreelva	01.10.2018	E2_E3	6.28
Orreelva	05.11.2018	doc	5.9
Orreelva	05.11.2018	a250	0.22
Orreelva	05.11.2018	a254	0.22
Orreelva	05.11.2018	a365	0.04
Orreelva	05.11.2018	SUVA_254	3.65
Orreelva	05.11.2018	E2_E3	5.78
Orreelva	03.12.2018	doc	5.7
Orreelva	03.12.2018	a250	0.22
Orreelva	03.12.2018	a254	0.21
Orreelva	03.12.2018	a365	0.04
Orreelva	03.12.2018	SUVA_254	3.66
Orreelva	03.12.2018	E2_E3	5.67
Orreelva	07.01.2019	doc	5.2
Orreelva	07.01.2019	a250	0.2
Orreelva	07.01.2019	a254	0.19
Orreelva	07.01.2019	a365	0.03
Orreelva	07.01.2019	SUVA_254	3.62
Orreelva	07.01.2019	E2_E3	5.86
Orreelva	05.02.2019	doc	5.5
Orreelva	05.02.2019	a250	0.2
Orreelva	05.02.2019	a254	0.19
Orreelva	05.02.2019	a365	0.04
Orreelva	05.02.2019	SUVA_254	3.5
Orreelva	05.02.2019	E2_E3	5.63
Orreelva	04.03.2019	doc	5.3
Orreelva	04.03.2019	a250	0.17
Orreelva	04.03.2019	a254	0.16
Orreelva	04.03.2019	a365	0.03
Orreelva	04.03.2019	SUVA_254	3.1
Orreelva	04.03.2019	E2_E3	5.71
Orreelva	01.04.2019	doc	6.3
Orreelva	01.04.2019	a250	0.18
Orreelva	01.04.2019	a254	0.17
Orreelva	01.04.2019	a365	0.03
