"StationName","SampleDate","DOC","TOC"
"1","Drammenselva","23.01.2017 12:00",2.7,2.9
"2","Drammenselva","04.04.2017 08:00",3.5,3.5
"3","Drammenselva","02.05.2017 11:40",3.5,3.6
"4","Drammenselva","16.05.2017 10:40",2.8,3.1
"5","Drammenselva","23.05.2017 10:45",3,3.3
"6","Drammenselva","06.06.2017 20:15",3.4,3.7
"7","Drammenselva","19.06.2017 10:30",4,4.2
"8","Drammenselva","26.06.2017 08:30",3.7,3.7
"9","Drammenselva","04.07.2017 15:00",3.5,3.7
"10","Drammenselva","07.08.2017 18:00",3.4,3.5
"11","Drammenselva","04.09.2017 14:00",3.7,3.7
"12","Drammenselva","03.10.2017 14:50",5.3,5.4
"13","Drammenselva","06.11.2017 14:30",4.6,4.8
"14","Drammenselva","05.12.2017 14:40",3.2,3.2
"15","Drammenselva","02.01.2018 11:00",3,2.9
"16","Drammenselva","06.02.2018 09:30",2.5,2.5
"17","Drammenselva","06.03.2018 09:00",2.5,2.6
"18","Drammenselva","03.04.2018 09:30",2.4,2.3
"19","Drammenselva","08.05.2018 07:30",3.4,3.5
"20","Drammenselva","15.05.2018 07:30",3,3.1
"21","Drammenselva","28.05.2018 09:15",3.5,3.4
"22","Drammenselva","05.06.2018 06:40",3.4,3.4
"23","Drammenselva","12.06.2018 07:40",3,3.2
"24","Drammenselva","26.06.2018 08:15",3.1,3.2
"25","Drammenselva","02.07.2018 08:15",3.1,3.1
"26","Drammenselva","06.08.2018 10:30",2.6,2.7
"27","Drammenselva","04.09.2018 08:15",2.8,2.9
"28","Drammenselva","01.10.2018 11:00",3.4,3.2
"29","Drammenselva","05.11.2018 14:00",3.4,3.5
"30","Drammenselva","03.12.2018 11:20",3.8,3.8
"31","Drammenselva","07.01.2019 12:35",3.2,3.2
"32","Drammenselva","04.02.2019 12:00",2.8,2.9
"33","Drammenselva","04.03.2019 11:30",2.8,2.8
"34","Drammenselva","02.04.2019 13:00",3.9,3.9
"35","Drammenselva","06.05.2019 10:30",3.3,3.3
"36","Drammenselva","15.05.2019 13:10",3.4,3.5
"37","Drammenselva","22.05.2019 10:00",3.5,3.6
"38","Drammenselva","03.06.2019 10:45",3.3,3.4
"39","Drammenselva","12.06.2019 09:30",3.9,4
"40","Drammenselva","24.06.2019 10:45",3.9,3.9
"41","Drammenselva","01.07.2019 11:30",3.9,4
"42","Drammenselva","05.08.2019 11:00",3.2,3.4
"43","Drammenselva","02.09.2019 08:20",3.9,4
"44","Drammenselva","07.10.2019 12:20",4,4.1
"45","Drammenselva","04.11.2019 11:35",3.7,3.9
"46","Drammenselva","03.12.2019 11:15",4,4.1
"47","Drammenselva","06.01.2020 14:15",3.2,3.2
"48","Drammenselva","03.02.2020 15:30",3.3,3.4
"49","Drammenselva","02.03.2020 14:40",3.3,3.3
"50","Drammenselva","14.04.2020 12:00",3.2,3.1
"51","Drammenselva","04.05.2020 12:15",3.7,3.6
"52","Drammenselva","11.05.2020 11:35",3.8,4.4
"53","Drammenselva","25.05.2020 08:15",4.1,4.2
"54","Drammenselva","02.06.2020 12:10",4.2,4.2
"55","Drammenselva","15.06.2020 12:00",3.2,3.2
"56","Drammenselva","22.06.2020 08:45",4.5,4.3
"57","Drammenselva","06.07.2020 12:15",3.6,3.7
"58","Drammenselva","03.08.2020 12:20",3.5,4.3
"59","Drammenselva","07.09.2020 12:10",3.5,3.6
"60","Drammenselva","05.10.2020 11:45",5.5,5.8
"61","Drammenselva","02.11.2020 12:50",4.5,4.5
"62","Drammenselva","07.12.2020 13:15",3.5,3.5
"63","Skienselva","25.01.2017 11:05",2.5,2.5
"64","Skienselva","06.04.2017 11:25",2.2,2.3
"65","Skienselva","03.05.2017 12:30",2.4,2.5
"66","Skienselva","14.06.2017 10:05",2.8,2.6
"67","Skienselva","06.07.2017 13:30",3.4,3.5
"68","Skienselva","09.08.2017 12:00",2.6,2.7
"69","Skienselva","13.09.2017 09:50",3,3.3
"70","Skienselva","04.10.2017 12:45",3.1,3.2
"71","Skienselva","25.10.2017 11:00",4.1,4
"72","Skienselva","01.11.2017 14:30",3.4,3.6
"73","Skienselva","06.12.2017 15:30",3.1,3.1
"74","Skienselva","08.01.2018 15:10",2.5,2.6
"75","Skienselva","06.02.2018 15:15",2.5,2.5
"76","Skienselva","08.03.2018 14:00",2.4,2.4
"77","Skienselva","04.04.2018 13:00",2.3,2.3
"78","Skienselva","09.05.2018 00:00",2.3,2.3
"79","Skienselva","11.06.2018 13:15",2.3,2.1
"80","Skienselva","04.07.2018 12:30",2.5,2.4
"81","Skienselva","13.08.2018 12:10",2,2.4
"82","Skienselva","04.09.2018 07:10",1.78,1.79
"83","Skienselva","01.10.2018 09:00",2.3,2.4
"84","Skienselva","05.11.2018 08:00",2.3,2.3
"85","Skienselva","03.12.2018 10:00",2.6,2.6
"86","Skienselva","14.01.2019 10:00",2.4,2.4
"87","Skienselva","05.02.2019 10:00",2.3,2.3
"88","Skienselva","11.03.2019 09:00",2.4,2.5
"89","Skienselva","01.04.2019 09:00",2.4,2.5
"90","Skienselva","06.05.2019 09:00",2.2,2.2
"91","Skienselva","03.06.2019 09:00",2.5,2.6
"92","Skienselva","01.07.2019 09:00",2.7,2.8
"93","Skienselva","06.08.2019 09:00",2.5,2.5
"94","Skienselva","03.09.2019 09:00",2.9,2.9
"95","Skienselva","14.10.2019 09:00",2.9,2.9
"96","Skienselva","04.11.2019 09:00",3,3.2
"97","Skienselva","09.12.2019 09:00",2.8,2.8
"98","Skienselva","14.01.2020 09:00",2.9,2.8
"99","Skienselva","04.02.2020 09:00",2.8,2.8
"100","Skienselva","09.03.2020 09:00",2.8,2.8
"101","Skienselva","14.04.2020 09:00",2.6,2.7
"102","Skienselva","04.05.2020 09:00",2.7,2.7
"103","Skienselva","02.06.2020 09:00",2.9,2.5
"104","Skienselva","06.07.2020 09:00",2.7,2.7
"105","Skienselva","03.08.2020 09:00",3.1,3.2
"106","Skienselva","07.09.2020 09:00",3.4,3.6
"107","Skienselva","05.10.2020 09:00",3.5,3.6
"108","Skienselva","02.11.2020 09:00",3.7,3.7
"109","Skienselva","07.12.2020 09:00",3,3.1
"110","Otra","23.01.2017 13:30",2.3,2.3
"111","Otra","03.04.2017 09:20",2.1,2.2
"112","Otra","08.05.2017 11:00",2.2,NA
"113","Otra","06.06.2017 12:40",1.8,2
"114","Otra","03.07.2017 09:00",2.2,2.5
"115","Otra","07.08.2017 11:15",3.2,3.3
"116","Otra","11.09.2017 08:31",4.9,5
"117","Otra","09.10.2017 12:45",4.1,4.1
"118","Otra","26.10.2017 19:10",5.8,6
"119","Otra","06.11.2017 10:32",3.9,3.9
"120","Otra","06.12.2017 08:05",2.9,3
"121","Otra","03.01.2018 14:30",2.9,2.9
"122","Otra","07.02.2018 11:11",2.7,2.7
"123","Otra","06.03.2018 08:30",1.9,2
"124","Otra","03.04.2018 08:30",1.7,1.7
"125","Otra","07.05.2018 08:30",2.3,2.4
"126","Otra","04.06.2018 13:50",1.8,2.1
"127","Otra","02.07.2018 13:58",1.7,1.8
"128","Otra","06.08.2018 09:02",1.6,1.7
"129","Otra","03.09.2018 08:50",1.7,1.8
"130","Otra","01.10.2018 13:55",2.7,2.8
"131","Otra","05.11.2018 08:50",2.5,2.6
"132","Otra","04.12.2018 11:30",3.7,3.9
"133","Otra","07.01.2019 10:12",2.6,2.7
"134","Otra","04.02.2019 14:30",2.3,2.3
"135","Otra","04.03.2019 08:30",2.8,2.9
"136","Otra","01.04.2019 12:40",3,3
"137","Otra","06.05.2019 13:20",2.2,2.4
"138","Otra","03.06.2019 12:50",2.8,2.9
"139","Otra","01.07.2019 08:30",2.7,2.8
"140","Otra","05.08.2019 13:15",3.4,3.5
"141","Otra","02.09.2019 13:15",5,5
"142","Otra","07.10.2019 14:06",4.4,4.4
"143","Otra","04.11.2019 05:50",3.5,3.6
"144","Otra","02.12.2019 10:45",4.1,4.1
"145","Otra","07.01.2020 12:35",3,3.1
"146","Otra","03.02.2020 11:10",3.1,3.2
"147","Otra","02.03.2020 14:58",2.6,2.7
"148","Otra","14.04.2020 14:25",2.2,2.3
"149","Otra","04.05.2020 12:05",2.2,2.3
"150","Otra","02.06.2020 14:09",2.4,2.5
"151","Otra","06.07.2020 14:45",2.5,2.6
"152","Otra","03.08.2020 11:35",3.1,3.5
"153","Otra","07.09.2020 11:55",2.6,3
"154","Otra","05.10.2020 09:50",4.4,4.8
"155","Otra","02.11.2020 00:00",4.2,4.4
"156","Otra","07.12.2020 11:05",3.6,3.7
"157","Numedalsl†gen","23.01.2017 09:00",2.8,2.8
"158","Numedalsl†gen","03.04.2017 08:30",5.1,5.1
"159","Numedalsl†gen","02.05.2017 11:00",4.4,4.6
"160","Numedalsl†gen","06.06.2017 13:00",3.4,3.8
"161","Numedalsl†gen","03.07.2017 10:15",3.2,3.5
"162","Numedalsl†gen","07.08.2017 11:00",3.1,3.2
"163","Numedalsl†gen","05.09.2017 14:30",3.2,3.2
"164","Numedalsl†gen","02.10.2017 12:15",7,7.2
"165","Numedalsl†gen","06.11.2017 13:15",5.9,5.9
"166","Numedalsl†gen","04.12.2017 13:30",3.6,3.6
"167","Numedalsl†gen","02.01.2018 09:45",3.4,3.4
"168","Numedalsl†gen","06.02.2018 10:00",2.8,2.9
"169","Numedalsl†gen","05.03.2018 10:00",2.3,2.2
"170","Numedalsl†gen","03.04.2018 09:00",2.1,2.2
"171","Numedalsl†gen","02.05.2018 10:00",5.4,5.4
"172","Numedalsl†gen","04.06.2018 09:20",3.2,3.2
"173","Numedalsl†gen","02.07.2018 09:45",2,2.1
"174","Numedalsl†gen","06.08.2018 09:00",2.1,2.2
"175","Numedalsl†gen","10.09.2018 09:00",4.61,5.07
"176","Numedalsl†gen","01.10.2018 08:45",5.5,5.5
"177","Numedalsl†gen","05.11.2018 11:00",4.1,4.2
"178","Numedalsl†gen","03.12.2018 09:30",5.2,5.3
"179","Numedalsl†gen","07.01.2019 11:00",2.9,3
"180","Numedalsl†gen","04.02.2019 10:15",3.3,3.4
"181","Numedalsl†gen","04.03.2019 12:00",3.8,3.7
"182","Numedalsl†gen","01.04.2019 10:30",4.8,4.8
"183","Numedalsl†gen","06.05.2019 10:00",4.1,4.2
"184","Numedalsl†gen","03.06.2019 09:30",4.1,4.3
"185","Numedalsl†gen","01.07.2019 11:30",3.6,3.7
"186","Numedalsl†gen","05.08.2019 10:00",2.3,2.3
"187","Numedalsl†gen","02.09.2019 10:15",5.8,5.6
"188","Numedalsl†gen","07.10.2019 09:30",5.5,5.6
"189","Numedalsl†gen","04.11.2019 11:00",5.8,6
"190","Numedalsl†gen","02.12.2019 12:00",6.3,6.6
"191","Numedalsl†gen","13.01.2020 12:40",4.2,4.3
"192","Numedalsl†gen","03.02.2020 14:00",4.2,4.3
"193","Numedalsl†gen","02.03.2020 14:20",3.2,3.4
"194","Numedalsl†gen","13.04.2020 11:45",3.7,3.8
"195","Numedalsl†gen","04.05.2020 09:20",4.6,4.6
"196","Numedalsl†gen","02.06.2020 07:45",4.1,4.4
"197","Numedalsl†gen","06.07.2020 13:00",4.6,4.7
"198","Numedalsl†gen","03.08.2020 14:40",6.1,6.2
"199","Numedalsl†gen","07.09.2020 00:00",2.5,2.8
"200","Numedalsl†gen","05.10.2020 14:20",9.2,9.5
"201","Numedalsl†gen","02.11.2020 11:30",6.7,6.8
"202","Numedalsl†gen","07.12.2020 12:15",3.7,3.7
"203","Glomma ved Sarpsfoss","22.01.2017 13:45",3.4,3.4
"204","Glomma ved Sarpsfoss","05.04.2017 11:05",3.7,3.9
"205","Glomma ved Sarpsfoss","04.05.2017 10:40",4.8,4.7
"206","Glomma ved Sarpsfoss","10.05.2017 15:00",4.3,4.4
"207","Glomma ved Sarpsfoss","21.05.2017 17:00",4.6,5.3
"208","Glomma ved Sarpsfoss","06.06.2017 20:50",3.4,3.3
"209","Glomma ved Sarpsfoss","12.06.2017 12:20",3.5,3.7
"210","Glomma ved Sarpsfoss","21.06.2017 12:20",3.4,3.5
"211","Glomma ved Sarpsfoss","03.07.2017 19:45",2.7,2.8
"212","Glomma ved Sarpsfoss","07.08.2017 15:30",2.5,2.6
"213","Glomma ved Sarpsfoss","03.09.2017 11:00",5.1,5.2
"214","Glomma ved Sarpsfoss","02.10.2017 15:00",4.7,4.9
"215","Glomma ved Sarpsfoss","06.11.2017 16:20",5,5.1
"216","Glomma ved Sarpsfoss","04.12.2017 06:30",5.9,6
"217","Glomma ved Sarpsfoss","08.01.2018 13:40",3.9,4
"218","Glomma ved Sarpsfoss","05.02.2018 14:10",3.6,3.7
"219","Glomma ved Sarpsfoss","04.03.2018 14:00",3.1,3.1
"220","Glomma ved Sarpsfoss","09.04.2018 12:30",3.7,3.7
"221","Glomma ved Sarpsfoss","07.05.2018 13:15",6.3,6.3
"222","Glomma ved Sarpsfoss","14.05.2018 11:45",5.2,5.3
"223","Glomma ved Sarpsfoss","23.05.2018 12:30",3.5,3.5
"224","Glomma ved Sarpsfoss","04.06.2018 11:30",2.6,2.7
"225","Glomma ved Sarpsfoss","13.06.2018 12:30",2.4,2.4
"226","Glomma ved Sarpsfoss","25.06.2018 12:10",2.5,2.5
"227","Glomma ved Sarpsfoss","18.07.2018 13:00",2.4,2.4
"228","Glomma ved Sarpsfoss","06.08.2018 12:10",2.2,2.2
"229","Glomma ved Sarpsfoss","03.09.2018 13:00",2.6,2.6
"230","Glomma ved Sarpsfoss","01.10.2018 12:40",3.4,3.3
"231","Glomma ved Sarpsfoss","06.11.2018 14:30",2.7,2.8
"232","Glomma ved Sarpsfoss","03.12.2018 14:15",5.5,5.5
"233","Glomma ved Sarpsfoss","07.01.2019 14:50",3.7,3.7
"234","Glomma ved Sarpsfoss","05.02.2019 07:15",2.4,2.4
"235","Glomma ved Sarpsfoss","05.03.2019 07:00",4.1,4.1
"236","Glomma ved Sarpsfoss","01.04.2019 05:40",4.3,4.2
"237","Glomma ved Sarpsfoss","06.05.2019 06:00",5.4,5.8
"238","Glomma ved Sarpsfoss","14.05.2019 11:45",4.1,4.1
"239","Glomma ved Sarpsfoss","20.05.2019 14:00",5.2,5.3
"240","Glomma ved Sarpsfoss","03.06.2019 05:20",3.7,3.7
"241","Glomma ved Sarpsfoss","17.06.2019 10:30",4.7,4.6
"242","Glomma ved Sarpsfoss","24.06.2019 11:55",4.3,4.4
"243","Glomma ved Sarpsfoss","08.07.2019 11:45",3.5,3.5
"244","Glomma ved Sarpsfoss","05.08.2019 09:30",2.7,2.8
"245","Glomma ved Sarpsfoss","02.09.2019 10:20",4.8,4.8
"246","Glomma ved Sarpsfoss","07.10.2019 06:40",5,5
"247","Glomma ved Sarpsfoss","06.11.2019 07:45",6.9,6.8
"248","Glomma ved Sarpsfoss","02.12.2019 07:15",7.3,7.8
"249","Glomma ved Sarpsfoss","13.01.2020 07:10",5.3,5.3
"250","Glomma ved Sarpsfoss","10.02.2020 07:15",5.4,5.5
"251","Glomma ved Sarpsfoss","02.03.2020 17:30",5,5.1
"252","Glomma ved Sarpsfoss","14.04.2020 17:40",4.1,4.2
"253","Glomma ved Sarpsfoss","11.05.2020 05:15",4.2,4.2
"254","Glomma ved Sarpsfoss","18.05.2020 14:00",4.5,3.6
"255","Glomma ved Sarpsfoss","25.05.2020 14:45",5.5,5.5
"256","Glomma ved Sarpsfoss","02.06.2020 17:00",5.3,4.5
"257","Glomma ved Sarpsfoss","15.06.2020 11:00",3.5,3.5
"258","Glomma ved Sarpsfoss","24.06.2020 13:20",3.5,3.3
"259","Glomma ved Sarpsfoss","06.07.2020 06:45",3.1,3.1
"260","Glomma ved Sarpsfoss","04.08.2020 10:20",3.9,3.6
"261","Glomma ved Sarpsfoss","07.09.2020 06:50",2.8,2.8
"262","Glomma ved Sarpsfoss","05.10.2020 04:45",3,2.9
"263","Glomma ved Sarpsfoss","02.11.2020 06:00",5.8,5.9
"264","Glomma ved Sarpsfoss","07.12.2020 05:55",4.7,4.7
"265","Orkla","25.01.2017 09:40",3.6,3.7
"266","Orkla","05.04.2017 08:00",4.6,4.6
"267","Orkla","03.05.2017 11:10",3.8,3.8
"268","Orkla","06.06.2017 07:30",2.7,3.1
"269","Orkla","03.07.2017 08:50",2.4,2.5
"270","Orkla","07.08.2017 07:40",3,2.7
"271","Orkla","04.09.2017 07:50",2.2,2.1
"272","Orkla","02.10.2017 07:30",1.8,1.9
"273","Orkla","06.11.2017 08:50",4.4,4.5
"274","Orkla","04.12.2017 10:15",2,2
"275","Orkla","02.01.2018 12:45",2.2,2.2
"276","Orkla","13.02.2018 13:10",1.6,1.6
"277","Orkla","12.03.2018 13:30",1.5,1.6
"278","Orkla","03.04.2018 11:20",1.5,1.5
"279","Orkla","02.05.2018 12:30",4.5,4.6
"280","Orkla","04.06.2018 11:30",3.1,3.1
"281","Orkla","02.07.2018 12:45",1.4,1.6
"282","Orkla","14.08.2018 12:20",6.4,6.7
"283","Orkla","10.09.2018 14:00",3.2,3.7
"284","Orkla","01.10.2018 14:15",5.8,5.9
"285","Orkla","12.11.2018 12:30",3.3,3.3
"286","Orkla","05.12.2018 15:10",2,2
"287","Orkla","09.01.2019 10:00",3.8,3.9
"288","Orkla","11.02.2019 09:30",1.9,1.9
"289","Orkla","04.03.2019 09:10",2.7,2.6
"290","Orkla","01.04.2019 08:30",3.4,3.5
"291","Orkla","06.05.2019 20:15",3.3,3.4
"292","Orkla","02.06.2019 21:30",3.3,3.3
"293","Orkla","01.07.2019 13:20",4.2,4.2
"294","Orkla","05.08.2019 09:30",1.7,1.8
"295","Orkla","02.09.2019 08:50",2.3,2.4
"296","Orkla","07.10.2019 08:20",4.4,4.3
"297","Orkla","04.11.2019 09:30",3.8,3.9
"298","Orkla","02.12.2019 11:15",1.8,1.9
"299","Orkla","06.01.2020 12:10",4.2,4.2
"300","Orkla","03.02.2020 09:30",2.7,2.7
"301","Orkla","02.03.2020 09:30",2.1,2.2
"302","Orkla","14.04.2020 07:50",3.8,3.8
"303","Orkla","04.05.2020 14:45",3.8,3.9
"304","Orkla","02.06.2020 13:00",3.8,3
"305","Orkla","06.07.2020 12:00",4.5,4.6
"306","Orkla","04.08.2020 09:00",9.2,9.2
"307","Orkla","07.09.2020 11:10",2.8,2.8
"308","Orkla","05.10.2020 10:30",2.8,2.8
"309","Orkla","02.11.2020 11:00",3.1,3
"310","Orkla","07.12.2020 11:30",2,1.9
"311","Altaelva","23.01.2017 09:50",3.5,3.5
"312","Altaelva","03.04.2017 11:30",3.3,3.3
"313","Altaelva","07.05.2017 16:15",2.8,2.9
"314","Altaelva","06.06.2017 11:05",3.7,3.7
"315","Altaelva","09.07.2017 20:00",3,3.2
"316","Altaelva","14.08.2017 10:30",3.8,3.7
"317","Altaelva","03.09.2017 17:55",3.8,3.5
"318","Altaelva","01.10.2017 19:30",3.4,3.4
"319","Altaelva","30.10.2017 10:55",3.3,3.3
"320","Altaelva","05.12.2017 10:15",3.1,3
"321","Altaelva","02.01.2018 09:55",2.9,2.9
"322","Altaelva","06.02.2018 09:15",2.8,2.8
"323","Altaelva","05.03.2018 12:40",2.8,2.8
"324","Altaelva","03.04.2018 10:30",2.7,2.7
"325","Altaelva","08.05.2018 10:45",3.1,3.2
"326","Altaelva","04.06.2018 10:45",3.2,3.6
"327","Altaelva","02.07.2018 10:30",3,3
"328","Altaelva","08.08.2018 12:35",3,3
"329","Altaelva","03.09.2018 11:55",3.18,3.19
"330","Altaelva","03.10.2018 08:20",3.1,3.1
"331","Altaelva","06.11.2018 10:10",2.8,2.7
"332","Altaelva","06.12.2018 10:10",2.7,2.8
"333","Altaelva","07.01.2019 13:35",2.6,2.6
"334","Altaelva","03.02.2019 14:50",2.6,2.5
"335","Altaelva","04.03.2019 12:45",2.5,2.5
"336","Altaelva","01.04.2019 08:45",2.3,2.4
"337","Altaelva","06.05.2019 07:45",2.4,2.5
"338","Altaelva","03.06.2019 07:45",3.1,4.1
"339","Altaelva","09.07.2019 11:30",3.2,3.2
"340","Altaelva","06.08.2019 09:30",3,3
"341","Altaelva","03.09.2019 07:50",3.5,3.5
"342","Altaelva","06.10.2019 16:15",3.2,3
"343","Altaelva","04.11.2019 11:15",2.6,2.7
"344","Altaelva","03.12.2019 10:45",2.4,2.4
"345","Altaelva","07.01.2020 13:05",2.8,2.7
"346","Altaelva","05.02.2020 11:30",2.6,2.7
"347","Altaelva","03.03.2020 12:25",2.7,2.7
"348","Altaelva","14.04.2020 14:00",2.7,2.7
"349","Altaelva","04.05.2020 10:45",2.4,2.4
"350","Altaelva","02.06.2020 09:30",5.8,5.7
"351","Altaelva","06.07.2020 09:00",5.7,6
"352","Altaelva","03.08.2020 09:55",4.7,4.6
"353","Altaelva","07.09.2020 12:30",3.4,3.4
"354","Altaelva","05.10.2020 10:50",3.4,3.5
"355","Altaelva","02.11.2020 11:35",2.8,2.8
"356","Altaelva","07.12.2020 11:05",3,3
"357","Vefsna","24.01.2017 10:30",1.8,1.8
"358","Vefsna","04.04.2017 10:00",1.8,1.8
"359","Vefsna","02.05.2017 09:00",1.7,1.7
"360","Vefsna","06.06.2017 08:00",1.7,1.6
"361","Vefsna","04.07.2017 10:00",1.2,1.3
"362","Vefsna","14.08.2017 09:30",3.1,3
"363","Vefsna","04.09.2017 09:30",1.4,1.3
"364","Vefsna","02.10.2017 08:00",0.87,0.97
"365","Vefsna","06.11.2017 10:00",2.3,2.2
"366","Vefsna","04.12.2017 10:30",1.8,1.8
"367","Vefsna","04.01.2018 10:30",1.4,1.4
"368","Vefsna","12.02.2018 12:00",1.1,1
"369","Vefsna","12.03.2018 11:30",0.97,1
"370","Vefsna","09.04.2018 10:20",1,1
"371","Vefsna","14.05.2018 08:40",1.6,1.6
"372","Vefsna","05.06.2018 08:10",0.83,0.97
"373","Vefsna","02.07.2018 14:30",0.94,0.94
"374","Vefsna","13.08.2018 12:20",2.5,2.7
"375","Vefsna","10.09.2018 08:45",1.2,1.2
"376","Vefsna","08.10.2018 09:30",2,2
"377","Vefsna","06.11.2018 13:15",1.6,1.6
"378","Vefsna","30.11.2018 14:30",1.3,1.3
"379","Vefsna","07.01.2019 09:45",1.7,1.8
"380","Vefsna","05.02.2019 10:15",1.2,1.2
"381","Vefsna","04.03.2019 13:00",1.6,1.6
"382","Vefsna","01.04.2019 09:40",1.3,1.4
"383","Vefsna","06.05.2019 12:30",1.3,1.3
"384","Vefsna","03.06.2019 08:00",1.4,1.4
"385","Vefsna","03.07.2019 08:30",1.2,1.3
"386","Vefsna","06.08.2019 09:30",0.58,0.61
"387","Vefsna","09.09.2019 08:00",1.9,1.9
"388","Vefsna","02.10.2019 08:00",1.3,1.4
"389","Vefsna","04.11.2019 10:30",1.7,1.7
"390","Vefsna","03.12.2019 13:28",1.3,1.2
"391","Vefsna","14.01.2020 10:00",1.9,1.9
"392","Vefsna","07.02.2020 10:10",1.5,1.5
"393","Vefsna","02.03.2020 10:15",1.4,1.4
"394","Vefsna","14.04.2020 09:00",1.7,1.8
"395","Vefsna","05.05.2020 04:30",2.5,2.3
"396","Vefsna","02.06.2020 10:30",1.3,1.4
"397","Vefsna","06.07.2020 11:15",2.2,2.2
"398","Vefsna","03.08.2020 09:00",1.3,1.4
"399","Vefsna","07.09.2020 09:30",3,3.2
"400","Vefsna","05.10.2020 04:15",1.4,1.5
"401","Vefsna","02.11.2020 10:50",1.6,1.6
"402","Vefsna","07.12.2020 10:30",1.4,1.4
"403","Orreelva","24.01.2017 10:00",5.1,5.5
"404","Orreelva","03.04.2017 08:30",5.1,5.4
"405","Orreelva","02.05.2017 09:00",5.6,6.1
"406","Orreelva","06.06.2017 08:35",5.3,6.4
"407","Orreelva","04.07.2017 08:50",6,6.3
"408","Orreelva","01.08.2017 11:45",5,5.5
"409","Orreelva","04.09.2017 07:45",4.9,5.1
"410","Orreelva","02.10.2017 09:00",5.8,6.2
"411","Orreelva","06.11.2017 09:00",6,6.1
"412","Orreelva","04.12.2017 10:15",5.5,5.8
"413","Orreelva","02.01.2018 10:00",5.4,5.5
"414","Orreelva","06.02.2018 09:00",4.9,5.2
"415","Orreelva","05.03.2018 09:40",4.7,5
"416","Orreelva","03.04.2018 08:30",4.5,4.8
"417","Orreelva","07.05.2018 08:40",3.9,4
"418","Orreelva","04.06.2018 08:40",5.3,5.7
"419","Orreelva","02.07.2018 12:30",5.2,5.6
"420","Orreelva","06.08.2018 08:50",7.1,7.5
"421","Orreelva","03.09.2018 09:10",6.1,6.4
"422","Orreelva","01.10.2018 11:55",5.9,6.6
"423","Orreelva","05.11.2018 09:45",5.9,6.2
"424","Orreelva","03.12.2018 10:00",5.7,5.9
"425","Orreelva","07.01.2019 10:40",5.2,9.5
"426","Orreelva","05.02.2019 11:15",5.5,8.9
"427","Orreelva","04.03.2019 11:35",5.3,7.9
"428","Orreelva","01.04.2019 09:20",6.3,7.7
"429","Orreelva","06.05.2019 09:20",5.6,10.4
"430","Orreelva","03.06.2019 09:00",6.4,7.9
"431","Orreelva","01.07.2019 11:40",7.6,9.5
"432","Orreelva","05.08.2019 10:00",7.2,9.2
"433","Orreelva","02.09.2019 11:29",10.7,12
"434","Orreelva","07.10.2019 09:20",6.8,8.1
"435","Orreelva","04.11.2019 13:05",6.2,7.5
"436","Orreelva","02.12.2019 12:45",5.9,8.3
"437","Orreelva","06.01.2020 13:00",4.6,6.4
"438","Orreelva","04.02.2020 10:25",4.6,5
"439","Orreelva","03.03.2020 08:00",4.2,5.6
"440","Orreelva","14.04.2020 09:55",4,6.4
"441","Orreelva","04.05.2020 09:17",4.3,4.9
"442","Orreelva","02.06.2020 10:00",5.4,7
"443","Orreelva","06.07.2020 09:10",5,9.4
"444","Orreelva","03.08.2020 08:45",4.9,6.7
"445","Orreelva","07.09.2020 09:00",6.3,8.4
"446","Orreelva","05.10.2020 07:10",6.9,7.7
"447","Orreelva","02.11.2020 10:55",6.9,7
"448","Orreelva","07.12.2020 10:30",6.3,6.9
"449","Nidelva(Tr.heim)","24.01.2017 11:57",3.1,3.1
"450","Nidelva(Tr.heim)","03.04.2017 09:05",2.8,2.9
"451","Nidelva(Tr.heim)","02.05.2017 09:00",2.8,2.9
"452","Nidelva(Tr.heim)","06.06.2017 07:25",2.6,2.7
"453","Nidelva(Tr.heim)","03.07.2017 09:30",2.5,2.6
"454","Nidelva(Tr.heim)","07.08.2017 08:30",2.7,2.8
"455","Nidelva(Tr.heim)","04.09.2017 10:00",2.8,2.9
"456","Nidelva(Tr.heim)","11.10.2017 08:40",2.8,2.7
"457","Nidelva(Tr.heim)","06.11.2017 11:20",2.8,2.9
"458","Nidelva(Tr.heim)","04.12.2017 10:30",2.7,2.8
"459","Nidelva(Tr.heim)","08.01.2018 17:00",2.4,2.3
"460","Nidelva(Tr.heim)","05.02.2018 15:15",2.3,2.4
"461","Nidelva(Tr.heim)","05.03.2018 14:45",2.3,2.4
"462","Nidelva(Tr.heim)","03.04.2018 09:30",2.3,2.3
"463","Nidelva(Tr.heim)","06.05.2018 15:30",2.4,2.4
"464","Nidelva(Tr.heim)","04.06.2018 13:30",2.4,2.4
"465","Nidelva(Tr.heim)","02.07.2018 13:20",2.4,2.4
"466","Nidelva(Tr.heim)","07.08.2018 12:50",2.4,2.5
"467","Nidelva(Tr.heim)","04.09.2018 12:30",2.6,2.6
"468","Nidelva(Tr.heim)","03.10.2018 10:20",3,3
"469","Nidelva(Tr.heim)","06.11.2018 13:40",2.7,2.8
"470","Nidelva(Tr.heim)","04.12.2018 14:40",2.4,2.4
"471","Nidelva(Tr.heim)","07.01.2019 10:45",3.3,3.3
"472","Nidelva(Tr.heim)","06.02.2019 16:20",2.4,2.4
"473","Nidelva(Tr.heim)","04.03.2019 15:30",2.6,2.6
