station_id	station_code	station_name	datetime	name	value
29819	FINEPAS	Pasvikelva	2019-02-10T13:00:00Z	E2_E3	5.79
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	TOC_mg_L	2.7
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	a250	4.52
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	a254	4.41
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	a365	0.79
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	SUVA_254	61.23
29819	FINEPAS	Pasvikelva	2019-03-04T10:25:00Z	E2_E3	5.76
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	TOC_mg_L	2.9
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	a250	4.66
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	a254	4.53
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	a365	0.82
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	SUVA_254	64.03
29819	FINEPAS	Pasvikelva	2019-04-01T08:36:00Z	E2_E3	5.68
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	TOC_mg_L	2.7
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	a250	4.07
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	a254	3.95
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	a365	0.73
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	SUVA_254	68.28
29819	FINEPAS	Pasvikelva	2019-05-05T19:00:00Z	E2_E3	5.57
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	TOC_mg_L	3.9
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	a250	6.46
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	a254	6.28
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	a365	1.25
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	SUVA_254	62.07
29819	FINEPAS	Pasvikelva	2019-06-02T11:50:00Z	E2_E3	5.15
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	TOC_mg_L	3.9
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	a250	6.29
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	a254	6.13
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	a365	1.24
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	SUVA_254	63.58
29819	FINEPAS	Pasvikelva	2019-07-01T09:30:00Z	E2_E3	5.09
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	TOC_mg_L	2.9
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	a250	4.72
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	a254	4.6
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	a365	0.83
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	SUVA_254	62.99
29819	FINEPAS	Pasvikelva	2019-08-05T09:00:00Z	E2_E3	5.72
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	TOC_mg_L	3.2
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	a250	4.96
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	a254	4.83
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	a365	0.87
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	SUVA_254	66.27
29819	FINEPAS	Pasvikelva	2019-09-03T14:20:00Z	E2_E3	5.69
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	TOC_mg_L	3.2
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	a250	5
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	a254	4.86
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	a365	0.88
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	SUVA_254	65.8
29819	FINEPAS	Pasvikelva	2019-10-07T08:40:00Z	E2_E3	5.67
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	TOC_mg_L	3.2
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	a250	5.08
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	a254	4.95
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	a365	0.89
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	SUVA_254	64.71
29819	FINEPAS	Pasvikelva	2019-11-04T11:00:00Z	E2_E3	5.73
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	TOC_mg_L	3.2
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	a250	4.75
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	a254	4.63
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	a365	0.81
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	SUVA_254	69.14
29819	FINEPAS	Pasvikelva	2019-12-01T19:05:00Z	E2_E3	5.85
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	TOC_mg_L	1.9
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	a250	3.13
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	a254	3.03
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	a365	0.63
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	SUVA_254	62.64
29820	FINETAN	Tanaelva	2019-01-07T10:00:00Z	E2_E3	5
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	TOC_mg_L	1.8
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	a250	2.61
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	a254	2.53
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	a365	0.51
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	SUVA_254	71.02
29820	FINETAN	Tanaelva	2019-02-04T12:00:00Z	E2_E3	5.14
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	TOC_mg_L	1.5
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	a250	2.46
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	a254	2.38
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	a365	0.49
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	SUVA_254	63
29820	FINETAN	Tanaelva	2019-03-04T07:30:00Z	E2_E3	4.99
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	TOC_mg_L	1.4
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	a250	2.1
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	a254	2.04
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	a365	0.4
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	SUVA_254	68.71
29820	FINETAN	Tanaelva	2019-04-01T09:00:00Z	E2_E3	5.21
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	TOC_mg_L	4.6
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	a250	8.9
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	a254	8.64
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	a365	1.94
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	SUVA_254	53.25
29820	FINETAN	Tanaelva	2019-05-06T07:10:00Z	E2_E3	4.58
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	TOC_mg_L	4.2
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	a250	8.63
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	a254	8.4
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	a365	1.88
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	SUVA_254	49.98
29820	FINETAN	Tanaelva	2019-06-03T06:00:00Z	E2_E3	4.59
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	TOC_mg_L	3.5
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	a250	6.81
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	a254	6.63
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	a365	1.48
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	SUVA_254	52.82
29820	FINETAN	Tanaelva	2019-07-01T08:00:00Z	E2_E3	4.6
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	TOC_mg_L	1.7
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	a250	2.82
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	a254	2.74
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	a365	0.52
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	SUVA_254	62.09
29820	FINETAN	Tanaelva	2019-08-05T06:30:00Z	E2_E3	5.42
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	TOC_mg_L	2.6
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	a250	4.42
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	a254	4.3
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	a365	0.84
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	SUVA_254	60.53
29820	FINETAN	Tanaelva	2019-09-02T07:11:00Z	E2_E3	5.28
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	TOC_mg_L	2.7
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	a250	4.51
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	a254	4.38
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	a365	0.86
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	SUVA_254	61.62
29820	FINETAN	Tanaelva	2019-09-30T09:00:00Z	E2_E3	5.24
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	TOC_mg_L	2.6
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	a250	4.5
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	a254	4.37
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	a365	0.89
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	SUVA_254	59.51
29820	FINETAN	Tanaelva	2019-11-04T10:30:00Z	E2_E3	5.05
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	TOC_mg_L	2.1
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	a250	3.26
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	a254	3.16
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	a365	0.64
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	SUVA_254	66.43
29820	FINETAN	Tanaelva	2019-12-02T09:33:00Z	E2_E3	5.11
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	TOC_mg_L	1.2
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	a250	2.21
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	a254	2.14
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	a365	0.46
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	SUVA_254	55.96
29821	HOREVOS	Vosso (Bolstadelvi)	2019-01-07T12:55:00Z	E2_E3	4.78
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	TOC_mg_L	0.86
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	a250	1.55
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	a254	1.5
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	a365	0.31
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	SUVA_254	57.21
29821	HOREVOS	Vosso (Bolstadelvi)	2019-02-04T13:50:00Z	E2_E3	5.07
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	TOC_mg_L	1.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	a250	2.13
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	a254	2.07
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	a365	0.43
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	SUVA_254	53.15
29821	HOREVOS	Vosso (Bolstadelvi)	2019-03-05T14:20:00Z	E2_E3	4.97
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	TOC_mg_L	1.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	a250	2.11
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	a254	2.04
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	a365	0.44
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	SUVA_254	53.85
29821	HOREVOS	Vosso (Bolstadelvi)	2019-04-01T10:20:00Z	E2_E3	4.77
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	TOC_mg_L	1.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	a250	2.11
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	a254	2.05
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	a365	0.43
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	SUVA_254	53.77
29821	HOREVOS	Vosso (Bolstadelvi)	2019-05-06T11:00:00Z	E2_E3	4.91
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	TOC_mg_L	1.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	a250	2.4
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	a254	2.34
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	a365	0.49
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	SUVA_254	47.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-06-03T12:50:00Z	E2_E3	4.87
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	TOC_mg_L	1.3
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	a250	2.79
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	a254	2.72
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	a365	0.59
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	SUVA_254	47.86
29821	HOREVOS	Vosso (Bolstadelvi)	2019-07-01T14:30:00Z	E2_E3	4.77
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	TOC_mg_L	1.3
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	a250	2.43
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	a254	2.36
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	a365	0.5
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	SUVA_254	54.99
29821	HOREVOS	Vosso (Bolstadelvi)	2019-08-12T12:00:00Z	E2_E3	4.89
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	TOC_mg_L	2
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	a250	3.86
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	a254	3.75
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	a365	0.83
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	SUVA_254	53.31
29821	HOREVOS	Vosso (Bolstadelvi)	2019-09-02T12:45:00Z	E2_E3	4.65
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	TOC_mg_L	1.3
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	a250	2.71
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	a254	2.63
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	a365	0.54
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	SUVA_254	49.5
29821	HOREVOS	Vosso (Bolstadelvi)	2019-10-07T13:15:00Z	E2_E3	5.02
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	TOC_mg_L	1.3
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	a250	2.68
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	a254	2.6
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	a365	0.56
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	SUVA_254	49.91
29821	HOREVOS	Vosso (Bolstadelvi)	2019-11-04T11:40:00Z	E2_E3	4.78
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	TOC_mg_L	1.1
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	a250	2.15
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	a254	2.08
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	a365	0.44
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	SUVA_254	52.8
29821	HOREVOS	Vosso (Bolstadelvi)	2019-12-02T10:30:00Z	E2_E3	4.85
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	TOC_mg_L	2.1
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	a250	3.53
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	a254	3.41
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	a365	0.68
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	SUVA_254	61.54
29822	MROEDRI	Driva	2019-01-07T11:00:00Z	E2_E3	5.17
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	TOC_mg_L	0.95
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	a250	1.57
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	a254	1.52
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	a365	0.27
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	SUVA_254	62.49
29822	MROEDRI	Driva	2019-02-08T10:00:00Z	E2_E3	5.83
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	TOC_mg_L	1.4
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	a250	2.19
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	a254	2.12
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	a365	0.37
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	SUVA_254	66.12
29822	MROEDRI	Driva	2019-03-03T16:00:00Z	E2_E3	5.86
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	TOC_mg_L	1.7
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	a250	2.72
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	a254	2.63
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	a365	0.52
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	SUVA_254	64.59
29822	MROEDRI	Driva	2019-04-01T13:00:00Z	E2_E3	5.28
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	TOC_mg_L	1.6
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	a250	2.82
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	a254	2.73
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	a365	0.54
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	SUVA_254	58.56
29822	MROEDRI	Driva	2019-05-06T09:00:00Z	E2_E3	5.19
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	TOC_mg_L	1.2
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	a250	2.23
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	a254	2.16
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	a365	0.43
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	SUVA_254	55.5
29822	MROEDRI	Driva	2019-06-03T09:00:00Z	E2_E3	5.17
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	TOC_mg_L	0.76
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	a250	1.47
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	a254	1.43
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	a365	0.28
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	SUVA_254	53.24
29822	MROEDRI	Driva	2019-07-01T13:00:00Z	E2_E3	5.16
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	TOC_mg_L	0.64
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	a250	0.85
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	a254	0.82
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	a365	0.15
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	SUVA_254	77.82
29822	MROEDRI	Driva	2019-08-05T13:00:00Z	E2_E3	5.67
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	TOC_mg_L	0.9
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	a250	1.25
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	a254	1.22
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	a365	0.23
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	SUVA_254	74.05
29822	MROEDRI	Driva	2019-09-02T08:00:00Z	E2_E3	5.54
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	TOC_mg_L	1.1
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	a250	1.87
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	a254	1.8
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	a365	0.35
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	SUVA_254	61
29822	MROEDRI	Driva	2019-10-02T09:00:00Z	E2_E3	5.39
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	TOC_mg_L	1.2
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	a250	1.9
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	a254	1.83
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	a365	0.36
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	SUVA_254	65.43
29822	MROEDRI	Driva	2019-11-04T13:00:00Z	E2_E3	5.34
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	TOC_mg_L	0.76
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	a250	1.09
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	a254	1.05
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	a365	0.19
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	SUVA_254	72.62
29822	MROEDRI	Driva	2019-12-02T10:00:00Z	E2_E3	5.76
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	TOC_mg_L	1.3
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	a250	2.62
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	a254	2.55
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	a365	0.54
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	SUVA_254	51
29832	ROGEBJE	Bjerkreimselva	2019-01-09T16:00:00Z	E2_E3	4.85
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	TOC_mg_L	1.2
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	a250	2.39
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	a254	2.31
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	a365	0.48
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	SUVA_254	51.87
29832	ROGEBJE	Bjerkreimselva	2019-02-04T17:00:00Z	E2_E3	4.94
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	TOC_mg_L	1.3
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	a250	2.52
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	a254	2.44
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	a365	0.52
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	SUVA_254	53.21
29832	ROGEBJE	Bjerkreimselva	2019-03-06T17:00:00Z	E2_E3	4.88
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	TOC_mg_L	1.4
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	a250	2.57
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	a254	2.49
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	a365	0.54
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	SUVA_254	56.13
29832	ROGEBJE	Bjerkreimselva	2019-04-09T17:00:00Z	E2_E3	4.76
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	TOC_mg_L	1.2
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	a250	2.3
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	a254	2.23
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	a365	0.46
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	SUVA_254	53.82
29832	ROGEBJE	Bjerkreimselva	2019-05-08T15:30:00Z	E2_E3	5.04
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	TOC_mg_L	1.3
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	a250	2.6
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	a254	2.51
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	a365	0.5
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	SUVA_254	51.72
29832	ROGEBJE	Bjerkreimselva	2019-06-19T16:00:00Z	E2_E3	5.19
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	TOC_mg_L	1.4
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	a250	2.46
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	a254	2.39
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	a365	0.47
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	SUVA_254	58.49
29832	ROGEBJE	Bjerkreimselva	2019-07-02T12:00:00Z	E2_E3	5.27
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	TOC_mg_L	2.1
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	a250	3.53
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	a254	3.42
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	a365	0.7
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	SUVA_254	61.32
29832	ROGEBJE	Bjerkreimselva	2019-08-06T16:00:00Z	E2_E3	5.01
29832	ROGEBJE	Bjerkreimselva	2019-09-04T16:00:00Z	TOC_mg_L	2.1
